"parameter","gamma_g","t_peak","gamma_d","sd_temp","sd_ocean_heat","sd_glaciers","sd_greenland","sd_antarctic","sd_gmsl","rho_temperature","rho_ocean_heat","rho_glaciers","rho_greenland","rho_antarctic","rho_gmsl","CO2_0","N2O_0","temperature_0","ocean_heat_0","thermal_s0","greenland_v0","glaciers_v0","glaciers_s0","antarctic_s0","Q10","CO2_fertilization","CO2_diffusivity","heat_diffusivity","rf_scale_aerosol","climate_sensitivity","thermal_alpha","greenland_a","greenland_b","greenland_alpha","greenland_beta","glaciers_beta0","glaciers_n","anto_alpha","anto_beta","antarctic_gamma","antarctic_alpha","antarctic_mu","antarctic_nu","antarctic_precip0","antarctic_kappa","antarctic_flow0","antarctic_runoff_height0","antarctic_c","antarctic_bed_height0","antarctic_slope","antarctic_lambda","antarctic_temp_threshold","lw_random_sample"
"gamma_g",0.0,0.0012051319264315787,0.0017385161056011457,0.001205384015043847,0.0012635786642369259,0.0011965577196710086,0.001232475245487862,0.0012321342853386674,0.0012658845928047024,0.001281339118050181,0.0012188307360814724,0.0012557066736290637,0.0012599196267130423,0.0012751823423768642,0.0012416711890041651,0.0012587381557664606,0.0012707741954516808,0.001269927039133614,0.0012173942264147514,0.0012711084423213885,0.0012414632068568825,0.0012146239590723952,0.0012687419813284702,0.0012565829204906522,0.0017367764220860343,0.001328970474566914,0.001209180026948316,0.0011716318633341737,0.0012584762284504817,0.0013438601538402028,0.001241516881268789,0.0012988375681049073,0.0011955305050532162,0.0012025727309791703,0.0012416164353088518,0.0012287772912847378,0.0012320302961801514,0.0012192989298935506,0.0013696182497417357,0.0013021909970246306,0.0012700017777552885,0.0012042270185214643,0.001262418798673829,0.0011986566856849617,0.001321965193921732,0.0012792978761734972,0.0012178340638623422,0.00120457122985277,0.001216817934350115,0.0010440538550699622,0.0011276019239008556,0.0015835192226071077,0.0011443693849845559
"t_peak",0.0,0.0,0.04392634564926516,-0.0004951450501998269,-0.0006634549196901482,-0.000704336230674484,-0.0005231717422052502,-0.0008323785911756871,-0.0006958341794384987,-0.0005985603879809825,-0.0007503399761275776,-0.0005922458830742918,-0.0005976825467219437,-0.0006077648303592011,-0.0005730234421711757,-0.00042246690975568244,-0.0006357399727938379,-0.0005627986403542562,-0.000602582674761311,-0.0006335092158291886,-0.0005919317023388213,-0.0006564443135834985,-0.0006673155592660102,-0.0007119335291006541,-0.0011114497599522082,0.0007142122525974685,-0.00021169158850580373,-0.0016753793178381064,-0.0010458474387862475,0.0014822117199339844,-0.0005591040764530509,-0.00044090022828571383,-0.0007136179137394807,-0.0001495071747636979,-0.00057723755102754,-0.0006045990086201334,-0.0006078210161808668,-0.0006567186313504024,-0.0006066784745455726,-0.0006196274578420451,-0.0003308523752599328,-0.0007543266281427488,-0.0005662945461077075,-0.0012612209499604447,-0.0002163877578508144,-0.000430394182874081,-0.0006976743990591557,-0.0002656095594604573,-0.0007599050447067753,-0.0003384758381553202,-0.0009568886708677823,0.0033204763336208264,-0.0005647660842331023
"gamma_d",0.0,0.0,0.0,0.014638677139417192,0.014662937960232473,0.014695528136267174,0.014797817352547862,0.014372189456018713,0.014612572161040572,0.014495966740330381,0.014587251610941845,0.01463309866751828,0.014405213688979318,0.014642272045854408,0.014724317228252343,0.014808236873151075,0.01464591812598292,0.01458507452219335,0.014711228751364446,0.014543454020537179,0.014584111081314096,0.014627358054385902,0.01462165804880683,0.014716696643566745,0.013713556975036423,0.015669010606154745,0.016654327256278276,0.014986969534074041,0.014296157493198227,0.021045130169426076,0.0143109100244512,0.016201509421972526,0.01461466224203128,0.01408888587079423,0.014561951875935931,0.014591715803702237,0.014595432074446744,0.014707563257074913,0.01501791104502922,0.014711902843363486,0.014450691338952422,0.014374467718483695,0.014461630292974759,0.016219837104441196,0.013941571053377861,0.01587723173951131,0.01400998061879451,0.016563847242585018,0.014978042201840507,0.014602877451270178,0.016153599488724194,0.013958470273495886,0.015355559634397904
"sd_temp",0.0,0.0,0.0,0.0,-0.0004976272261182247,-0.0004946545665186144,-0.0004880680321014639,-0.0004967394772436869,-0.0004907619983059174,-0.0005063452172160432,-0.0005076464552832884,-0.0005075128520004565,-0.0005061202584790792,-0.000505200211630436,-0.000488390321222126,-0.0004957744719384914,-0.0005041441243029506,-0.0005021438965886839,-0.0005006833307306925,-0.0005022201431100534,-0.0005030311045953211,-0.0005001699742879706,-0.000505282505696325,-0.0004998901274529228,-0.0005008747194082943,-0.0005154020269350253,-0.0004899422914191372,-0.00048485686040024566,-0.0004990745495058042,-0.0004552247569626005,-0.0005030896495302895,-0.0005071416613192927,-0.0005043570082958391,-0.0004998637048094176,-0.0005036589077549509,-0.0005019078198907449,-0.0005020728080748105,-0.000495178797118985,-0.0004907745036078139,-0.0005008778313355239,-0.0004997364117057229,-0.0004955761680242229,-0.0004969896880678416,-0.0004290568314968001,-0.000501320588589919,-0.0005158630979672465,-0.0005019564000586915,-0.0004940095349137768,-0.0004943874506088445,-0.00047173438965255915,-0.0005180430154423249,-0.0005081093356737341,-0.0005145288737936109
"sd_ocean_heat",0.0,0.0,0.0,0.0,0.0,-0.0004827068150429108,-0.0004901088152361751,-0.0004887017820056285,-0.0004914925620399118,-0.0004994395105745917,-0.00048721591812807074,-0.0005000669521349852,-0.0004944969140232908,-0.0005065800691371947,-0.0004793359808036127,-0.0004914601944626033,-0.0004997342409906058,-0.0004985919773350478,-0.0004943662882377884,-0.0004984636496389765,-0.0005031161706861004,-0.000488951137541106,-0.0005010246988240189,-0.0005034130905969968,-0.00048316296422433165,-0.0005055056339990594,-0.0005087711292091777,-0.0004890709920377421,-0.0004910210563987313,-0.0005126507519794452,-0.0004980194695498163,-0.0004988129394959283,-0.0005149238405649767,-0.0005069867146897113,-0.0005009204671685922,-0.0005058719918338467,-0.0004958700805591103,-0.0004989829058532279,-0.0004993017109835519,-0.0004987075842796885,-0.0004940652098862256,-0.0005030078910040341,-0.0004871189132297248,-0.00040755122835315797,-0.0005019425491949721,-0.0004896532391504448,-0.0004971515154997135,-0.00048750832533232374,-0.000493400769424892,-0.00048257663701131053,-0.0005042477993910102,-0.00046847578952053607,-0.0005027019572590895
"sd_glaciers",0.0,0.0,0.0,0.0,0.0,0.0,-0.000530497694460002,-0.0005337495018746592,-0.0005302755937548342,-0.0005376841081536994,-0.000541087624872916,-0.0005363259724475228,-0.000537327304628504,-0.0005368806837010492,-0.000517183819625105,-0.0005355837811098373,-0.0005310846192068813,-0.0005377137669851763,-0.0005452491051605341,-0.0005363184397582362,-0.0005288404090469788,-0.0005348157346109424,-0.0005461915327497475,-0.0005357182040156549,-0.000539725698338252,-0.0005405359579169054,-0.0005420706104728132,-0.0005274023319228877,-0.0005252845637023143,-0.0005025747234904925,-0.0005426638822176934,-0.0005352020007926144,-0.0005441380667223137,-0.0005454204785264383,-0.0005392518565652545,-0.0005349707215481403,-0.0005389433595711153,-0.0005337552964964798,-0.0005312439191348553,-0.0005363669031453133,-0.000534563810781447,-0.0005352461567022882,-0.0005330224696972179,-0.0004590722357670386,-0.0005415887687256562,-0.0005417143375521113,-0.0005489167685022552,-0.0005377162287184295,-0.0005212018175363781,-0.00047996986636344644,-0.0005426277708017801,-0.0005245199055092868,-0.0005303875278433482
"sd_greenland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023139710645988664,-0.00023804132235384106,-0.00024256995693688386,-0.00024741634849329957,-0.00024696916403211676,-0.00024010319441562374,-0.00023399771946224564,-0.00022404109254659852,-0.00023339983223599726,-0.0002395266028187424,-0.0002419332109102111,-0.0002520251872528987,-0.0002407068395538686,-0.0002392618057072772,-0.0002482808826742643,-0.0002518240197462987,-0.00022882491762233617,-0.00022956008972897524,-0.00024479298878327945,-0.00025454266897355344,-0.0002425563224510582,-0.0002464727943445965,-0.0002270032481445207,-0.0002474194677429549,-0.0002480342138969146,-0.00024686983646211906,-0.0002371190821739347,-0.00024507184193378514,-0.00023226544559452127,-0.00024700136079563144,-0.00024665304875129857,-0.00022529380627145425,-0.00023322309052051086,-0.0002254577456106312,-0.00023619813465579584,-0.00024008391739237153,-0.0002181438320250113,-0.0002200404240338186,-0.00027077177900595127,-0.00024709384187383013,-0.0002505364565756009,-0.0002168416607851549,-0.00019899500321058885,-0.0002534868556287075,-0.000262778505838221,-0.00024452703198652153
"sd_antarctic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005947127679195056,-0.0006048091896561896,-0.0006108136411075694,-0.0006115993249479509,-0.0006012089514184512,-0.0006115406365940297,-0.0005941418293418459,-0.0005942495843261323,-0.0005960113431524574,-0.0006091075471605534,-0.0006151078682350837,-0.0006078823819396749,-0.000597268722191205,-0.0006109195262163003,-0.0006126426443822283,-0.0006061339942163721,-0.0006268380695492061,-0.0006325558950216802,-0.00059879895553719,-0.000598485535954039,-0.0006074283702441437,-0.0005551404540948456,-0.0006052682985205045,-0.0005968469634889872,-0.0006097080220175993,-0.0006238200207770275,-0.0006034841519190392,-0.0005956149198896941,-0.0006020734742305512,-0.000612108728949648,-0.0006050821319486228,-0.0006039425363831,-0.000594915056269304,-0.0006006719966448194,-0.0006048586301312704,-0.0005686604933834683,-0.0005984689438110127,-0.0005902422268059506,-0.0006181011349411714,-0.0006113501324057807,-0.0005927354692889462,-0.0005784150681000235,-0.0006112021066512196,-0.0006404106413125357,-0.0006264938933816382
"sd_gmsl",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003956519534759424,-0.00038932662300957194,-0.0003843288943785169,-0.00038180126599279655,-0.00038458169239238827,-0.00037699043423437633,-0.0003729214347759448,-0.00038676820887817355,-0.0003775467991884067,-0.00038852442321752955,-0.0003864853138270278,-0.00038516035326810737,-0.0003828182095485809,-0.0003887989568510816,-0.00038874050814602645,-0.00038849003636445015,-0.0003910989901505312,-0.000380028305854904,-0.00037471160237745793,-0.0003871521978250276,-0.00035187925365989694,-0.00039000978058363714,-0.0003763547946738872,-0.00040607839475792067,-0.0003957882427206682,-0.0003848473333575434,-0.00038881255405830454,-0.00038196877277255455,-0.00038085423846262424,-0.0003746267123408718,-0.00038707227133059826,-0.00038239198433241743,-0.0003913921286809097,-0.0003762128901340744,-0.00034087555903992495,-0.0003799350759516747,-0.0003948257904182449,-0.00037263103023434774,-0.00039494873543661243,-0.00036472981301954437,-0.0003829888959577525,-0.0003956358051126506,-0.00035183629008820927,-0.0004108048011962496
"rho_temperature",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007387858394893371,-0.0007331726254399948,-0.0007314925758546821,-0.0007196436943667505,-0.0007386205864482667,-0.0007185193811202364,-0.0007219968424085428,-0.0007248313231599795,-0.000730819499583398,-0.0007226447223013942,-0.0007245883016966095,-0.0007281020006564003,-0.0007312916949528619,-0.0007242241790099349,-0.0007241248043646771,-0.0007574143392841849,-0.0007188170920816132,-0.0007207213096852052,-0.0007423704120192072,-0.0006915669784676161,-0.0007239815532214605,-0.0007114808408209687,-0.00072481896375194,-0.0007222061711904471,-0.000721135306061827,-0.0007188192667212775,-0.0007190445280186261,-0.0007250244983679522,-0.000705136804541747,-0.0007268700949763338,-0.0007187443708555172,-0.0007302535068648106,-0.0007221745396732105,-0.0007294314919373229,-0.0007456694746473833,-0.000750520849881548,-0.0007163602911751714,-0.0007307991981355387,-0.0007128931165796581,-0.0006829425470271305,-0.0007319722218416165,-0.0007083708340201057,-0.0007177753964694438
