"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"thermal_s0",0.10223060282476486,0.08250163057003394,0.06318194206692417,0.04382080606830631,0.021200903844486946,0.012323368718857761,0.005837720844992702,0.0036762086930423815,0.002455411352019353,0.0014988041698420467,0.001054060270605742,0.0008702329701281185,0.0006722045334897716,0.0005752615965020285,0.00038742467639219793,0.00041784426783361554,0.00030100265458713317,0.000250546819034356,0.00018969599103152156,0.00024406690102302074,0.00020583351990539008,0.0001549333559450244,0.00017663539612683684,0.0001302327844761149,0.00012493545118502604,0.00010496923088047335,9.178237337532168e-5,8.256834447620632e-5
"greenland_v0",0.1115879018462331,0.07908300067272124,0.058093720245594734,0.03859884282035425,0.024241806693413623,0.012123525404166077,0.0062800952672150785,0.004687434946895929,0.0021018381422160783,0.00153273050666393,0.001117753845717982,0.0009476973523182918,0.0007115953100846961,0.0006082515717705377,0.0004231087753521221,0.0003981601754669431,0.00042555047232146033,0.00025453228107353865,0.00022192969414032906,0.00019738386952204682,0.00018336217100094077,0.00019815878777806902,0.0001620323474504192,0.0001306951060868428,0.00013660205329769722,0.00014464554295076483,0.00010148177975254552,9.41937368539975e-5
"glaciers_v0",0.10039763704471828,0.08336831127131102,0.07354835395917927,0.039181990532831015,0.02098492240727829,0.014784515876800535,0.0047862928878876256,0.003295197606211343,0.002402016453288706,0.0016053041036456093,0.00110066364606114,0.0008820616080877157,0.0006203686857256125,0.000547789112166669,0.00039716268514677916,0.0003196534849153041,0.0003556896555764885,0.00025571056238036133,0.0002520739221151476,0.00024338719373238391,0.0001957823778088741,0.00021361050293841608,0.00022356659352361924,0.0001696702201219784,0.00014857461097309742,0.00012166332004256198,0.00012725512569420263,0.00010288113502240499
"glaciers_s0",0.12091620509843298,0.0948316899830258,0.06418709607048347,0.04451671324398032,0.022406148256754115,0.015390051040312653,0.005990012810535326,0.0036253511999780937,0.0024804633443548454,0.0014374771402295712,0.0010907827287072443,0.0011020478124106896,0.0007739281737447891,0.0005492022533731424,0.0004969995629933257,0.00040335041571537875,0.0003798693035515701,0.0002315352064146019,0.00021636536943462,0.00020345502445137507,0.00018569590573562167,0.00019132978616616386,0.00017899632846969917,0.000125416591368954,0.00011748722259236968,0.00017345408284691628,9.44753973981155e-5,0.00010610009937548349
"antarctic_s0",0.11893012620284389,0.09233455239544013,0.05753376283330222,0.048505343231774974,0.02104100652368291,0.011305384427700117,0.006071884852863802,0.004164877857053619,0.0026305592123978894,0.001449986677585638,0.0010859625372255882,0.0008923114248034159,0.0005813282376365732,0.0005141729241188233,0.0004785637847430345,0.0004090522056045157,0.0004892635665308101,0.00026141660355637105,0.0002179463961753021,0.00019702293535193107,0.00017477158247659771,0.00020422576913465017,0.0001404405327707904,0.00013484206736246295,0.00010896451309752765,0.0001495642352693127,0.00010992187065161068,8.35639269217229e-5
"Q10",0.10486066969526338,0.08057939110265869,0.07026683723075028,0.04320883979943928,0.022512390941235735,0.015813691569828477,0.00970934836754461,0.006941453467525361,0.005884217714948384,0.005305862195355336,0.004891277875775974,0.004848660794681628,0.00486309414956586,0.0049587142755159845,0.004854541695866044,0.004806907213220469,0.004863554310922744,0.004721233742642501,0.004694602328833632,0.004665953782782832,0.004561886281426084,0.004558327123448628,0.0046311022266603,0.00465299120331633,0.004772826338258454,0.004862224409257844,0.005009406573650764,0.0051412619570257
"CO2_fertilization",0.11256952121878956,0.09930648506130853,0.06369586292242384,0.04130682434452834,0.026930931085554846,0.01566031665167847,0.010826358960271993,0.008021803832156367,0.006544121890798938,0.006296912744705246,0.0058661414638750764,0.005468115768064089,0.005370623099341576,0.005164212890046146,0.004838583425490766,0.004614835514374532,0.004550786989033966,0.004319142718064317,0.004157965072939758,0.004131846272254878,0.004073674430320813,0.003953653042069513,0.003953568280896627,0.003994230474867831,0.0040115038358154425,0.004077850808237032,0.004073768161855085,0.0041230973393270925
"CO2_diffusivity",0.0991969918683075,0.0894447832755893,0.0626815905186748,0.046251230586970324,0.02799887699245263,0.015357094139156261,0.009639305750770663,0.0068822151501662645,0.004531243086436862,0.004023293933946842,0.0035857207244963905,0.003179713835199841,0.002787787401753455,0.002734297649177173,0.002507464088439353,0.002471368644175781,0.0024179579242803594,0.0022381728723780392,0.0022036719134072677,0.002060420018423494,0.0020460814810703875,0.0019551492874233215,0.0019666330775945902,0.00192877817397852,0.0019442495706419884,0.0019534899676925607,0.0019530317960803102,0.001993556293398607
"heat_diffusivity",0.10571552407657003,0.08751524993963106,0.06270038156362742,0.04929167272949891,0.023920784093309874,0.015035605482677293,0.008017024618511896,0.0056853378915062485,0.003992440586543191,0.0029271840240332764,0.0026913224345291144,0.002373012864844359,0.0018983566064729094,0.001795805826555874,0.0015368347009327283,0.0013671438156899448,0.001309655000510446,0.0011537203424293733,0.0010470036794046355,0.000978423538137803,0.0009514664932177687,0.0009317732979613784,0.0009346322587387917,0.0009219742617149351,0.000917692741976204,0.0009373216850209587,0.0009569965946626505,0.0009354687603285445
"rf_scale_aerosol",0.1238873501274475,0.08127263958313843,0.07167437655156116,0.054675278301355254,0.029737225356529392,0.014294183202320706,0.008235745900496944,0.005790188699592079,0.0039833301399214574,0.003197160195685433,0.0027503088221547236,0.0023558820018523175,0.0018116753389691982,0.0016123373811026346,0.001431009280373812,0.0012229475249273267,0.00122306369026696,0.0009813006527939468,0.0009512357291092244,0.0008808692701499005,0.0008423232273313255,0.0008472995163330343,0.0008397942691745014,0.0008126315442391,0.0008082201487028986,0.0008192342637130918,0.0008408686453371136,0.00085180323634462
