"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_glaciers",0.005097983606643504,0.003736324979809117,0.0034341745376129614,0.0032859038626638147,0.002061233998779579,0.0015215924205876164,0.0013804496104333607,0.0011406261417065658,0.0006738796149209391,0.0008083711563968421,0.0005268044019389654,0.0005742347125267463,0.0004320256788872616,0.0004162111267908528,0.00029842771528799613,0.00028812891670743784,0.0002890417289534706,0.0002638802410964634,0.00022271573923679088,0.0002151632283066482,0.0002522429954003463,0.0001878449144780271,0.00016006154178760677,0.0001599306914805438,0.00014822673214875468,0.00022055995881179163,0.00014627792847673454,0.00016240157605712914
"rho_greenland",0.0049040390315553,0.003745058935406818,0.0032773361690721435,0.0026299560655474487,0.0023184394923018393,0.0016351448531294803,0.001232693745323947,0.0008527730812368389,0.0006983710639108707,0.0006689134045866684,0.0005310277172284404,0.0005277652986608572,0.0005895285793182177,0.00038248230338843635,0.00030196617432090615,0.0003190639012715724,0.0002627057179303896,0.00021760294534763606,0.0002159977778888606,0.00025288293744800736,0.00023083550058352437,0.00019485085980802837,0.00019462818557783247,0.00019348479762944376,0.00017457787425287575,0.00024081006113709606,0.0001488613194138584,0.00015500669735563492
"rho_antarctic",0.004968318978341263,0.00389557699202442,0.00314734828090107,0.003380116888453127,0.0024057441685559787,0.0015556904057390162,0.0012044790368498466,0.0009227543510404519,0.0007359024186522171,0.0007102011460723731,0.000466602680489237,0.0005111230505421717,0.0003975603070787796,0.0003823677007604659,0.0003175569352564791,0.00027807075867087493,0.0003367965636222224,0.0002160345961815888,0.00022323237211428583,0.00022718149481259426,0.00026461961684247945,0.00019717170434441968,0.0001829127465982134,0.0001726654529510811,0.00017561336611769172,0.00015856188076534002,0.00018528234162560483,0.0001505125759964335
"rho_gmsl",0.00550189152329712,0.005187448550690864,0.003940011094471644,0.0032988480546966062,0.002069606670586178,0.0019585149641754714,0.0012090456887535893,0.0010548610344219202,0.0007484243573890432,0.0006497095264551422,0.0005688834948661534,0.0004736118137853018,0.00042112769358898744,0.0003866384726518063,0.0002928742920864524,0.0003311922040083581,0.0003369241535031726,0.0002200757553752263,0.00023628895346096746,0.00026158576745253007,0.0002403984564373882,0.00020425583000882336,0.00019371459246481107,0.0001677740698993073,0.00016172824768188098,0.0001748968480239614,0.00014535961945291454,0.00014858694052272118
"CO2_0",0.00476690913363848,0.003924839001321888,0.0033495798064240474,0.0026485890026149575,0.0028168903861416927,0.0015186540390249904,0.001409831801681737,0.0010092090286134628,0.0007005971103293587,0.0007074112581703753,0.0005024590879575704,0.0005023920435351364,0.0004332193499431983,0.0003590300500252903,0.0003091307648072843,0.0004373245146124209,0.0003841050616805913,0.00023134440006814175,0.00021709565277796335,0.00023433701223160092,0.0002879872828080692,0.0001836109624123486,0.00023726948983996047,0.00020355703503560334,0.00015188287562716848,0.0002263937023168628,0.00018485544965929788,0.00019413951740401386
"N2O_0",0.004629225790080535,0.003814437109096143,0.0035606736383700026,0.002886998870001211,0.0019118556771727442,0.0014666751292419238,0.0010805520187310838,0.0010836650251390442,0.0008686972288483455,0.0005797924250700661,0.0005350942283841027,0.0005618559238060668,0.0004904456273798375,0.0003601863812877407,0.0003117086939511089,0.00025954377314598944,0.00038022123430939196,0.00024310370258889892,0.00022306122155139643,0.0002598231585801833,0.00021655687450506137,0.0002091294817119706,0.00025351857117156517,0.00016087178578201534,0.00015395481313491203,0.00016421464961879066,0.0001445945860961138,0.00018994637249494944
"temperature_0",0.004917574751340053,0.003740561709508517,0.0031423411825308007,0.0025724014266128997,0.0021893661371579372,0.0015259389890624792,0.0011845512291015397,0.0009802247270184374,0.0006951016372529962,0.0006682008179933965,0.0006009021970608173,0.0005050401378807018,0.0004075931032611238,0.0003391808162094985,0.0003101285462103805,0.00032901278852656506,0.00032854129533677024,0.0002844588467047987,0.0002250824336869452,0.0002616677861514616,0.0003531158663590347,0.00019694211642232534,0.00016797315082679796,0.00018584967423331014,0.0001688193019704682,0.000178580653361163,0.0001905907931862707,0.00016592765961461552
"ocean_heat_0",0.00468647620696512,0.003914571713523837,0.0031814913466859233,0.0028883295170886625,0.0019837092444857612,0.0015875713682743172,0.0010480000557945958,0.0011019834884964607,0.0006912738443111567,0.0006318345742528848,0.0004752123142533242,0.00043542814191230614,0.00040518847506509795,0.0003874474702731256,0.000269882286075313,0.00036150283084570916,0.0003314370911078557,0.00023524629774650949,0.00021599822724382937,0.0002718817250067225,0.00024871504307048386,0.00018248916104553998,0.0002978904259883954,0.0002055570994374954,0.00018677779870807356,0.0001688279160491803,0.0001459673304835596,0.0001375766687465779
"thermal_s0",0.004611984130910797,0.0037885396869732153,0.0030894644830662295,0.00278156977761621,0.0017204046976498604,0.0017016035245514705,0.001108428684199612,0.0008734669858686113,0.0007825903424277748,0.0006958708379936736,0.0005321836738489457,0.0004382183930829992,0.0004459743258579175,0.000420220223166385,0.0002910283166463704,0.00032323857210070616,0.00024694206163281327,0.00023042147148648546,0.0001968141927990932,0.00029665505107078475,0.00025286282468071523,0.00019037108659471133,0.00025268489071124953,0.00018289679327939193,0.0001952463841470751,0.0001491934496537841,0.00015305932642144956,0.00014447594362233763
"greenland_v0",0.004773492931848392,0.004004090040752937,0.003081397380856072,0.0026349081045741744,0.002139367465806693,0.0016226739611460612,0.0012369883146709276,0.0011109150437570371,0.0006582430727516843,0.0006125862234362138,0.0005246308365119468,0.0004798445149865562,0.0004076348158292082,0.0004000568012378013,0.000314756622088582,0.0003571817103895547,0.00040583078084247947,0.00022482059362382556,0.00021504604314702785,0.00023514512412308136,0.00026673405333139374,0.00021035718125130476,0.00019715754567582757,0.00017590243853512875,0.00021489800609886972,0.00022806278543938485,0.0001560493214424779,0.00016663374715290822
