"log_post"
1187.8384602802673
1190.153176717842
1187.5337683755426
1192.911274917847
1195.7985561795929
1200.7398063965986
1198.877616728286
1199.2247112948633
1192.9101792652743
1198.486722523503
1197.1865501743898
1196.2297226611993
1186.7092335747952
1194.3746418602043
1195.2410650601596
1203.6351816022502
1189.7960990902839
1196.6940866160016
1191.8304062067723
1201.408672627398
1197.4051361168601
1197.2293930521382
1194.8155043624706
1197.2230504358477
1195.059424791119
1193.5978064786505
1197.965714604364
1196.4424030641876
1197.403014455329
1200.4812359391117
1196.681897452539
1198.6753757793913
1197.6333483303517
1192.2503699285248
1198.5072590694285
1191.441043863707
1196.6652802322178
1190.2906408868869
1190.8139338944538
1195.3556140003166
1198.5168533536375
1182.8782473852402
1192.6173374702505
1197.6937987727408
1199.5795444093055
1201.0832488270635
1183.5725484062227
1196.2119825604093
1200.1973879858194
1203.0282566628177
1196.7752582729304
1199.3036789883447
1203.1652039506987
1187.0892615920436
1197.9734835860154
1196.883363062079
1192.8658793456343
1193.8291505014608
1194.336109895987
1193.5116486181976
1196.049341284617
1190.75868619828
1199.9843944738511
1188.7730635809082
1202.7146371362003
1197.3821303367884
1196.91546258069
1199.273818877901
1201.6929002292238
1200.2336957555033
1186.9579787710122
1193.8174763002305
1202.976686716262
1196.1968249822414
1191.802936159973
1200.1414603139888
1196.479612493468
1191.909718660002
1195.2414041728493
1197.065429823078
1199.9624394789187
1197.0683107328437
1192.8921219850968
1201.5559070126615
1197.0392889886443
1193.9970712147774
1198.095379296683
1194.942785847603
1194.6430991046586
1205.3995115549183
1201.2929668684606
1195.3043279348517
1199.116268322805
1185.7393333526798
1196.3748157701948
1187.0656808617273
1199.846712051598
1204.207596859638
1203.8483547626681
1195.6744138054744
1194.7954815896776
1181.7747077264019
1197.3600766365655
1193.211241582172
1192.2526552456188
1197.5977618423783
1187.966786883732
1192.4456824804442
1191.4624857750182
1200.1806199998734
1195.5408997098696
1206.4319806420879
1198.0446157398433
1194.1784397140334
1188.130245781132
1196.7999328760848
1203.7084760213922
1197.8200935746204
1201.0352287061967
1197.3650286579366
1190.4991951319466
1197.0837580579012
1202.6233321210696
1192.8773153466864
1200.8397185658407
1197.0537955025652
1195.1672080781789
1203.4736983410971
1197.4805823579384
1192.8804380494573
1195.0567373949393
1191.7373460769672
1198.12741786376
1189.2799231933354
1194.0525190703297
1190.2644167671463
1200.275433543125
1198.9982454740032
1198.1290778848193
1183.9621270557534
1193.3277045616296
1196.3940930699814
1195.811645872667
1197.730451822541
1196.3769025836978
1204.6976406646797
1192.235984562524
1191.332589990742
1196.796678077313
1203.2073558030222
1198.6795701506014
1194.8811572581715
1201.009552355661
1198.3233299569495
1191.2675828725733
1200.2919932864427
1197.682647717112
1201.9929580790542
1192.0360374850427
1189.3648971790053
1189.4406012058855
1192.8038749498453
1195.202906369572
1200.6273586368786
1194.6649109245664
1197.5278719085516
1195.8824594263078
1194.930293303226
1202.634448979228
1185.278866876842
1197.6422206843934
1192.145090633852
1192.9310074380478
1195.884099235048
1190.5522349460978
1193.0757697971053
1197.5722316932852
1198.4906143880305
1199.7713399504403
1197.372374048577
1196.9589783757583
1193.2726062620761
1197.310875248955
1203.1663495392281
1197.193867155686
1195.599236558371
1192.7778382806202
1195.1952883078247
1194.0145898015653
1184.7976997426665
1190.370301280347
1200.8705633312045
1194.6444761540406
1194.5390569539193
1196.7813885754558
1199.7448367627599
1198.4786354891282
1192.8329858913633
1196.672698412176
1196.8286556805272
1191.722612703016
1198.1565910934983
1199.179445351073
1196.8827950279504
1190.3751958734083
1184.7820383295195
1190.8521974587397
1192.821218754328
1198.5006320232121
1195.705443474878
1201.0814443301053
1199.0881530075308
1194.2346585158602
1199.826470405476
1196.6074764886528
1197.8789404819147
1198.196199290376
1193.2731544200794
1200.6177733799525
1188.4662931844152
1198.7449999769265
1192.6759637226346
1191.202762636411
1200.8999041873935
1200.185660763609
1193.3121611229656
1192.1752491982647
1198.7699681910976
1188.501434273626
1198.6113345642884
1202.6260715087935
1200.0252578029822
1203.6772259439388
1194.3115973501745
1199.8355529255446
1193.9608810382024
1198.1099180797648
1202.207588600157
1193.5909132131662
1195.7138747241015
1194.1473083904457
1196.9787908997828
1196.1866454295828
1196.6531514358385
1197.9147160078842
1194.7860536761445
1198.6058189545906
1193.4156002156194
1200.4591720483709
1195.9546659566192
1197.020283885406
1207.3992862861073
1187.3851395355487
1192.3222991636276
1192.3593621325015
1195.1561304249133
1195.8026120868988
1199.5962441244162
1194.3587465932662
1202.2918428461448
1198.490523723674
1204.9271916534321
1199.0685376621723
1191.1336897473604
1201.0737873754383
1196.005612184902
1194.4856323865754
1197.5265781432759
1186.5073495150161
1189.5854737356944
1197.782454396615
1194.0017733821153
1195.3584932135386
1204.7236704405784
1197.758078836531
1197.6411548518065
1198.7784159240348
1202.7455343575573
1192.2745177679483
1190.2911275179222
1189.7081610159603
1196.591584579542
1192.3878251490912
1201.9892631492685
1199.9475318288635
1200.1201118746826
1197.7400930026301
1199.7507990020479
1197.5788922144036
1193.1231510811235
1202.7112653874883
1195.6042763458777
1199.447997679569
1192.456851104256
1194.384341061701
1198.1277876469348
1195.9364488075037
1198.5085642317424
1199.5753008348108
1201.3424867525584
1201.601543613855
1191.1611292732837
1192.3489973429998
1186.0595319063077
1197.4743240685239
1198.9752527798246
1204.9878780120532
1198.2483184389362
1192.8904579625007
1190.0811389866824
1190.4529692876024
1196.7746187164717
1200.7780782851137
1198.8038586775433
1198.6137854103501
1198.2853012464607
1203.5461731047487
1202.6406958678447
1198.652953039537
1195.7033989816389
1183.7390879385398
1192.1371456633951
1199.3878187502646
1199.9007712905247
1193.1287897514057
1194.5285062564521
1198.2404608717914
1197.2314386850724
1196.0719140221656
1193.6886131612237
1200.0837371576167
1187.977804029147
1199.0588225956503
1189.6455165429202
1200.816435280105
1197.9445746543527
1193.3153679171683
1201.8760009521004
1201.244658144739
1181.0537728591278
1194.7981054051645
1192.4849417966668
1191.909530740263
1184.5064293861687
1195.1888082840233
1199.2522878610887
1188.551122001813
1194.2839154794653
1196.3090724813783
1187.5942292879774
1189.9319733900645
1199.2662364329906
1196.0891468395148
1187.0453528751818
1192.6459917589887
1188.64263482524
1197.4001398360726
1195.3390337737078
1185.1556787843656
1188.9414576022168
1193.076336875834
1189.9730200559493
1199.9180933037255
1195.9681596169971
1199.807926169588
1189.5780045013964
1192.5000533523712
1192.4265196736321
1191.106483772486
1196.3246589063858
1193.9355842937025
1193.675194643545
1194.8691964631983
1199.5237396106104
1200.7550356669092
1192.5314783661595
1202.6237999528116
1194.4641628901202
1197.5722387886897
1186.123368254832
1202.4021243811437
1182.739479561459
1193.746563838931
1196.8125749376336
1195.8094994496198
1193.0701755216885
1195.48678041135
1197.7031284432956
1195.8857979328227
1193.3123068666362
1201.5534230430676
1200.865502314872
1196.6777804053102
1195.8701268554253
1200.6046148986045
1198.5503661871264
1200.8786923135149
1193.8547751944445
1202.536090476392
1193.0826608035118
1192.0353152428922
1197.6068402751
1190.6473040570897
1194.2623477152808
1200.1833340555806
1196.9627342544593
1196.7371308302588
1199.3257776910941
1195.4910586587532
1201.2403821911278
1196.1993070620601
1193.258781740708
1201.6197083931702
1196.347426786225
1198.753574848841
1202.3606508176467
1195.3757745218506
1191.8364555328506
1191.8026029557025
1192.1514033733376
1192.8310403919415
1193.757048940317
1196.1006023099385
1197.0774263469614
1200.7443045170696
1195.0750462861483
1194.1822320459466
1191.4809403453726
1203.7652357057596
1190.4357404656432
1191.7212344124466
1203.8451762992654
1187.1155492685077
1194.757735599499
1193.592091729388
1200.0030513399497
1201.2937728854
1188.6233567097563
1198.9891106206037
1200.2921978559866
1189.190777025479
1193.3630215513163
1196.5894970385086
1200.3387738475958
1197.6499829277734
1188.577306750552
1196.7311233290131
1195.4344051027551
1200.5961637534062
1198.3914015967182
1199.6465496378105
1195.288353504322
1191.4331484446748
1201.8759093096642
1190.0347968101257
1184.2564287725681
1191.631354609888
1194.0818397931391
1194.926153541056
1206.132983011936
1194.3143257543652
1197.8853112218826
1201.2317363704708
1197.325029120521
1193.9570315825542
1199.917534888288
1200.509363630933
1200.0852832139092
1196.756037237684
1196.1181018674233
1195.8382158446343
1193.9717153700233
1196.676930925601
1189.1488529255273
1199.5159858777756
1188.330302212277
1201.5470419857309
1201.1437484875546
1191.9172272167382
1198.497962289543
1191.4914684726227
1190.4389878296242
1185.6144736284418
1193.9914331590226
1195.598139212721
1187.116490782256
1205.4106237380245
1185.5949127127687
1196.329138746577
1203.3742341285476
1201.0613219391987
1202.5612965967434
