"parameter","gamma_g","t_peak","gamma_d","sd_temp","sd_ocean_heat","sd_glaciers","sd_greenland","sd_antarctic","sd_gmsl","rho_temperature","rho_ocean_heat","rho_glaciers","rho_greenland","rho_antarctic","rho_gmsl","CO2_0","N2O_0","temperature_0","ocean_heat_0","thermal_s0","greenland_v0","glaciers_v0","glaciers_s0","antarctic_s0","Q10","CO2_fertilization","CO2_diffusivity","heat_diffusivity","rf_scale_aerosol","climate_sensitivity","thermal_alpha","greenland_a","greenland_b","greenland_alpha","greenland_beta","glaciers_beta0","glaciers_n","anto_alpha","anto_beta","antarctic_gamma","antarctic_alpha","antarctic_mu","antarctic_nu","antarctic_precip0","antarctic_kappa","antarctic_flow0","antarctic_runoff_height0","antarctic_c","antarctic_bed_height0","antarctic_slope","antarctic_lambda","antarctic_temp_threshold","lw_random_sample"
"gamma_g",0.0,0.038178692217796614,0.006999471371366803,0.0038477114289107803,0.00380195580842063,0.003957959415541369,0.0037749236488798716,0.0040609629437109935,0.0037698956938914167,0.003840148822651538,0.003892568581896577,0.0038110604856186627,0.0038308928073447395,0.003928525490576739,0.0038938242712130123,0.0038699087733468935,0.0038212813539082787,0.0038913148211609763,0.003807094599174868,0.003907532034118027,0.003785939797462477,0.0038311935993683203,0.0038204929009161936,0.00377027620746371,0.004584037245733042,0.004040725997391484,0.0035335683163073917,0.0037817284932025155,0.0036229195795549774,0.003071992053239078,0.0038098510546314343,0.00391603591303308,0.003812972339890635,0.003838021236155718,0.0036744591962420002,0.003858489927818136,0.0038080956729384147,0.003814067443161589,0.003951091581280341,0.003841947398578138,0.004035250860555334,0.0039011124615820447,0.003827442673061981,0.003235858631088551,0.0042294757369182685,0.004126943745451953,0.003854132546569858,0.0037503674373093716,0.003924617394497459,0.0036714736421947143,0.0036902258964193638,0.0036058427851110727,0.003733666580037733
"t_peak",0.0,0.0,0.037108034541179856,0.0026230733092210985,0.002169590415551512,0.0027750304060132195,0.002486644730763455,0.0027874879512461196,0.0026163770875996615,0.0028016896443942806,0.0026303733316790515,0.0024313359072437386,0.0025088845828915678,0.002493884543701198,0.002635141965893663,0.0025777827425119758,0.002749064114297594,0.0026187092558238754,0.002478770634000371,0.002658369302589033,0.002454768535287835,0.0025561085902171747,0.0024026001892846214,0.0025222356153611733,0.0010801985459474566,0.0026281076521005387,0.0020783781089379907,0.003714464110842808,0.0017310756263615341,0.004198111032007227,0.0027958886554587396,0.0020892334033589498,0.0028847840789125263,0.002709500733818758,0.0025195724440648785,0.0024722316098800164,0.00226189228932357,0.0027443042723897704,0.0029115993377075134,0.002491069398501085,0.003172485445969196,0.0029288348632352623,0.002195742443938393,0.0038220568504589696,0.0027373788724467415,0.004963110550652841,0.00271854698614449,0.0032341843178331237,0.0026441098781316355,0.0028852626044782387,0.002492324067740097,0.004694675771890115,0.0026271047063749445
"gamma_d",0.0,0.0,0.0,0.009923188114148739,0.009923361609387832,0.010175835942279022,0.010015465602875855,0.010008733838846836,0.010008323163856414,0.009900842506075652,0.01006470324578963,0.010082346575883442,0.00989820133833779,0.00994509887886244,0.009991640527491838,0.009855203467962856,0.009999734112287498,0.009871375643332193,0.009889361462566543,0.009974835216153543,0.010124075717228008,0.009897327420603154,0.009962283273528598,0.009861025988860708,0.010126143946066502,0.010112161380463173,0.009977862983474712,0.01001567431388796,0.009752071819039154,0.009210265446831782,0.010054585155115708,0.00994231948408774,0.00989703582307853,0.009851903829756616,0.009998666558107773,0.009999639239095647,0.009849371046414476,0.010013331663524505,0.010074537123154379,0.01002318511103661,0.01011182629782975,0.010208339817550737,0.0097787141698065,0.010335945813595407,0.010049808404775876,0.010002765398608233,0.010176830604986883,0.01029790749910197,0.010313324025987048,0.009503031051278112,0.010612984768530523,0.00924037261496549,0.010293768813420983
"sd_temp",0.0,0.0,0.0,0.0,-0.00011093853372798943,-0.00010609086707892955,-0.00010704368682922657,-0.00011988779551503607,-0.00011013969960299391,-0.00010998091661677523,-0.00010923274328266753,-0.00011321071740051112,-0.00011329191873338884,-0.00010658597664475096,-8.928355067142046e-5,-0.00011684205884436053,-0.00011560799840708962,-0.00011098377993265494,-0.00011026363673665468,-0.00011135455978424481,-0.00011539877769166476,-0.00011593076507628456,-0.000113902974425201,-0.00011527823874819578,-0.00011074014107324831,-0.00011180421944773375,-0.00010713755068721604,-0.00011391439719661949,-0.00010862116769338818,-0.00010762313866988907,-0.00011152994320533433,-0.00011595720522535082,-0.00012034431290960704,-0.00012777666555345622,-0.00011578351894308227,-0.00011598135307350765,-0.00010685749219808898,-0.00011129949375375348,-0.00011269191781177574,-0.00011439895753368564,-0.00011710913809870948,-0.00012201033724724296,-0.00011740115371595321,-8.694262527130425e-5,-0.00012760752220183252,-0.00011287199471270215,-0.00011451789771795351,-9.963086905901005e-5,-0.00010714043030786944,-0.00010609070803200466,-0.0001077409500995229,-5.7303518319379757e-5,-0.00012433151236229518
"sd_ocean_heat",0.0,0.0,0.0,0.0,0.0,-0.00043923400868601175,-0.0004349603013075111,-0.000435053825013383,-0.00043761363893072875,-0.0004320003339269809,-0.0004314084572170896,-0.0004375177676537645,-0.00043389784236518307,-0.00044196394381098463,-0.00043395670582578914,-0.0004393589261420662,-0.000438799248471581,-0.00043987295758531405,-0.00043113425669658544,-0.0004349295906021743,-0.00044135965517736375,-0.0004465579602681598,-0.0004354439305099099,-0.00044080241109325445,-0.0004266725625045421,-0.00043873681719892323,-0.00043312623656122714,-0.0004367439388146943,-0.0004350641208927482,-0.0004284254831678249,-0.0004392005234716876,-0.00044881712422699925,-0.00044170712032555866,-0.00046277002134960903,-0.0004328963778982829,-0.0004333897582891062,-0.00044216741784743995,-0.0004332605251349893,-0.00043765080146951997,-0.000439281699254382,-0.0004411545693648719,-0.0004441250767590501,-0.00044510184441540695,-0.00039468281340991444,-0.0004444581011835706,-0.0004399438663709969,-0.00043050972407526755,-0.00042157754039032376,-0.0004344113762653649,-0.000444422469227533,-0.0004483990746927066,-0.0003818020653643555,-0.0004331072517425175
"sd_glaciers",0.0,0.0,0.0,0.0,0.0,0.0,0.0005812910363651099,0.0005857178558369041,0.000584180582477169,0.0005864452429700142,0.000593957683300276,0.000593218785490367,0.0005833237967573649,0.0005860552095816865,0.0005941821265978178,0.0005860682043509478,0.0005848867694122487,0.0005858083055546495,0.0005891407267974807,0.0005888000632543086,0.000582116341949391,0.0005771823943558643,0.0005804398023438066,0.0005852001361256074,0.0005870710318459741,0.0005714768742493216,0.0005825427077536971,0.0005777333310861488,0.0005898088438934245,0.0005828823176156635,0.0005888494787282668,0.0005800376369088547,0.0005758817562065486,0.0005889058708740384,0.0005785741838788789,0.00058245214345167,0.0005819905013726697,0.0005904709740752157,0.0005651183690235963,0.0005826231311864052,0.0005814598646305778,0.0005808109999956045,0.0005887333527404673,0.0006165545901940667,0.0005846934196140996,0.0005998298008835684,0.0005794201751952977,0.0005971172191038696,0.0005829348918399248,0.0006041548791740594,0.0005970899983300161,0.0005787594244333616,0.0005988580182454506
"sd_greenland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002571168730875528,0.00025624490579230876,0.00025618512725395637,0.0002523321058725772,0.0002665932100916356,0.00025585333252640556,0.00025857812835396366,0.000245024156887253,0.0002573496340151448,0.00025453162383134824,0.0002576045983109846,0.00026169687640091946,0.00026408033198979685,0.00025334256572435743,0.00025753277699286945,0.0002583007585032007,0.00025653026116025476,0.0002806418417756967,0.000257045886493659,0.0002685321567487808,0.0002685199889831862,0.0002506400385226135,0.000240655224901924,0.000259790889932124,0.00023867540375781422,0.00025301427136354326,0.00027165645519995694,0.0002599862447113307,0.000254814543405874,0.00026004040441059064,0.0002586314737671997,0.0002527533675317134,0.0002555762699057621,0.0002589647266553462,0.0002560402350128123,0.0002620914470525715,0.00023471033129956684,0.00025749256391562856,0.0002368314182324691,0.0002744245469418445,0.00026874262722976523,0.0002712036546581738,0.00024916597882159526,0.00026985018517048623,0.00026970151893523946,0.00025505064134944994
"sd_antarctic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001263065760453375,0.00012750039631785634,0.00013292818841465352,0.00013603992921121198,0.00013162838132338883,0.00012988766830537583,0.00014013403452662742,0.00012820086919286552,0.00013107301485847016,0.00012563237880780506,0.0001383093405923723,0.00014319759776895724,0.00012142280023935394,0.00012489534055746494,0.00012495411520786043,0.0001289549566122949,0.00012820218309220096,0.00011340290625584482,0.00012695549024388438,0.00013100895724214482,0.00013883912167151922,0.0001514869991226957,0.00012660475822504546,0.0001138092314852493,0.00012060344243322043,0.0001251516503175119,0.0001303306810284387,0.00013246919065334223,0.00013319224893490816,0.00013576052688350028,0.00012904836018700147,0.00012825175832668125,0.00013125841775317587,0.00012793991936199827,0.00012375091036674233,0.00011857279018115075,0.00012476957898543801,0.00014223238719268715,0.00014235721870506306,0.00014848905891424153,0.00013072791140711102,0.00013571791721703625,0.00012268485762108135,0.00013643112919345529,0.00013028002685232433
"sd_gmsl",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1639935693330726e-5,3.45866591167662e-5,3.0433935259912865e-5,2.5311827154439542e-5,2.5028236478218614e-5,1.9596324731343395e-5,2.503473917582738e-5,2.10341135680093e-5,2.921976064267173e-5,3.156856715670099e-5,4.046678104162228e-5,2.1024556200390816e-5,3.081924044310231e-5,2.3665757807113005e-5,2.581383201213974e-5,3.556168070176067e-5,2.5434710376379595e-5,3.0484805877779495e-5,3.15544720352834e-5,3.364952176404591e-5,3.981043183261265e-5,3.0547137204440616e-5,-2.412786820253943e-6,2.0197934224659282e-5,5.2914581276288444e-5,3.204286773169093e-5,2.0768387564038386e-5,2.9883580560062245e-5,3.391829746598539e-5,2.6845678984073845e-5,2.511688643954115e-5,2.9817759475002218e-5,2.368670235987151e-5,2.3958206525760127e-5,3.224249247923188e-5,2.3611546870017513e-5,2.3905337999932126e-5,2.8048076490015632e-5,4.873193215717909e-5,3.174101970842396e-5,4.4390368677797384e-5,3.8451894074518185e-5,4.730277752466078e-5,3.7156663621933964e-5
"rho_temperature",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003425527995681035,0.0003448519246623998,0.0003376879188901598,0.0003383719250337466,0.00035056749590229826,0.0003378911019092232,0.000333448415465833,0.00034477237454557595,0.0003466182205773975,0.00034216812344897945,0.0003311172791329426,0.00034154779085018,0.00033443627301564294,0.0003439949469438798,0.00035106051042650054,0.0003338317295614219,0.00034644194055123863,0.00034633220407280686,0.00034161584346741356,0.0003529633059639531,0.00033698192343543357,0.0003220501060113714,0.0003317898792597122,0.00035368667838087586,0.00034722723052710904,0.0003327444213068739,0.00034890535378172207,0.0003529069289638517,0.0003363778929055262,0.0003338489114557119,0.00034636427693785903,0.0003447228845070828,0.00034188904485331155,0.00037997464648674477,0.0003287841482515133,0.0003405611660823669,0.0003232632343459606,0.0003579720824261658,0.0003396180663288293,0.00034600085152428875,0.0003294487034763032,0.00033666824854717653,0.0003470934824054129
