"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_glaciers",-0.00723453652037173,0.006080619711376415,-0.004197343826302889,0.00074287668766908,-0.002120020920487478,0.002794193960991754,0.0007336839188416055,0.000937987956403789,0.00024238068788089856,0.0006152041583525698,-0.0003575957995891977,-0.0009552946598575351,8.53422050844792e-5,6.966195117364048e-5,3.916730234930266e-5,-0.0001498510235241908,0.00024505495818478973,-4.456620623682628e-5,-0.0005219924631416204,0.000247722964876569,-0.0003113712181661462,-0.00019278116205963817,-3.9751606442597385e-5,0.00020671800082428446,0.00022975083447036523,0.00019340626284780163,-2.5646241735686547e-5,4.9157869009829845e-5
"rho_greenland",-0.0009241954027189092,0.0050791626381400815,-0.00396222011434702,0.0021783071092042693,0.000890384379361444,0.0028386370749348203,0.0006103549565059594,-0.0002973434633256038,0.001181751946136055,0.0007110237198804276,0.000785843921794024,-0.0004256816113481565,-6.894412090478301e-5,-0.0002456422919446066,0.00015614285676519217,0.00020296404821953823,-0.00013095172620615397,-5.857862080214583e-5,-1.7103342446733736e-5,-0.00014410776288989184,-0.0003405914410103737,-8.131940857538933e-5,2.377804656572555e-5,-1.1115972605549085e-5,9.305691081142774e-5,4.6970757100902674e-5,-5.073360925737038e-5,-2.9698221521278398e-5
"rho_antarctic",-0.0022685715552959174,0.007845760217831831,-0.0037305972133469542,0.004943808599344833,0.0008864192232795004,0.002408492966375733,0.0011116961975612754,0.00035965944468803587,0.0005296138564383651,0.0005225200381584816,4.8577302462493696e-5,-0.000854514071401222,-0.0003040659288818057,-2.3886873967366344e-5,0.00021448666546563017,0.00026067676917313127,0.00031030913019556444,1.4431208255021006e-6,-4.223425062716685e-5,-0.00010833922782543607,-8.35853608970481e-5,-9.373883382228317e-5,-6.689897064578644e-5,0.0002450693171651594,5.8286042381059996e-5,-5.905476889671457e-5,-4.663194387200706e-5,0.00012074706854850752
"rho_gmsl",-0.004047181307156083,0.005141691428631831,-0.00662791552165709,0.003583110347164058,0.0003453843629555181,0.0015489851815468647,0.0019035376352991669,0.0008319646553470914,0.0009619744188392124,0.0008633431786638122,-0.0002757178260442199,-0.0005467793800845149,-0.00040774041712306934,-0.00018066155656578655,7.530913002452516e-6,9.540580672465801e-5,0.00019611606660659047,1.0601054187634462e-5,-0.0001880519081511219,-0.00014790863454936662,-0.00022886528686585605,-0.0002933203690805182,-0.00019495808478491884,9.525713828440396e-5,9.538581874367222e-5,0.00013805012550343614,-6.95516182886285e-6,4.861581355621769e-5
"CO2_0",-0.0033240487001694086,3.7366092314759936e-5,-0.0033520003225867,0.0030185182817462344,0.002107112814652812,0.0021347094073774224,0.0012868679062248143,0.0008833971701776273,-1.1960022909141147e-6,0.0002841371944444296,0.00013559787637284495,-0.0005553351453336004,3.732058592600221e-5,-0.00022682305360791115,-0.00014922059553310418,0.000209033226832442,0.00023680587605467898,0.00012759883219517926,6.97053370706787e-5,-0.0003189343458145922,-0.00018418885297207763,-0.00019877948513222148,-0.0003104045566663342,-3.693623920887248e-5,0.00012667964923812508,0.00012091351870282799,-0.00011762475738356392,-7.836358093056404e-5
"N2O_0",0.0007592862013378752,0.007020205301366152,-0.002939236234877422,0.0029907931777922877,0.0016909382868416606,0.004217966621196424,0.0011834104854455336,0.00038642951068862174,0.0009242776279833615,0.00011578102205098445,0.0007366653853983474,-0.000997891182724375,-0.00024092363726745415,0.00023049632283066502,0.00022131948742768446,-8.501744104099859e-5,0.00018768981727840717,-3.9334359640193866e-5,-0.00010465952915767974,-0.00027657188283782854,-5.371693390616569e-5,-0.00031939800772922187,-0.0002405056301377371,3.08372781016524e-5,0.00015303907077232045,7.479976212516098e-5,0.00011965697974165999,-1.596139631470964e-5
"temperature_0",-0.0032243376332640496,0.008983131269758353,-0.003295229982190131,0.0010947339681339574,0.004061453587209308,0.0021456116389352185,0.0016785179080244924,-2.7626394710280868e-5,0.000697742282024414,-0.00014282259078056563,0.0005035919673496687,-0.0001700270542107058,0.000523271486793133,-0.00024825176825347484,-0.00011829119675217203,-0.0003906952227822849,0.0004732678945183817,-0.00014066180898657067,-0.00017395871828009685,-0.00013736907256053072,-0.0005213176251403026,-0.00010307827136767714,1.905616859040084e-7,-4.30861778760664e-5,0.0001691344827207922,2.841564217323786e-6,-0.00010425686323037413,0.00012033479081990924
"ocean_heat_0",-0.0020539373780026735,0.006282497284919399,0.003802709190118563,0.0043355600091285005,-0.001719501406001745,0.0020793156403252793,0.0012809366346799118,0.00045054578993233667,-0.0006514915051131487,0.00065209571901026,-0.00011953504173888428,-0.0003308058692719156,0.000292101392713252,0.0001687219367748855,0.0002617498481831472,6.782502593788629e-5,3.409989927442495e-5,9.56806266291801e-5,-5.296762476795805e-6,-0.00018214586258116598,-0.00027624154864900317,-0.00014144134464366074,-0.0001904975918883691,-0.00011305129543851847,0.0001899614846802253,1.2042272354401453e-5,-0.0001330769060840702,0.00020850785162283483
"thermal_s0",-0.0004404587756412932,0.0026162199586091234,-0.0030366467646703696,0.001101699417966856,-0.0006339019116212324,0.0011973442775902075,0.002361073658726429,-0.0015146624034015014,6.510976240085232e-5,0.0003068944807604741,0.0006175558560412113,-0.0006164809227596642,0.00026236242426522964,6.96193886375266e-6,-0.00017568597220358803,-0.00014001381963179037,-0.00030221591704264423,-0.00019425838583890848,-0.00015128502290469648,-0.00024682506855358435,-5.9990882927966525e-5,-0.00022163298455198772,-0.00024940128873357704,2.1207923347383154e-6,3.211349382711018e-5,2.4262928142972386e-5,-0.0001590627597394489,5.926726301377869e-5
"greenland_v0",0.0003701297146563271,-0.0011720333880109682,0.0028641244312017904,0.001644842572719366,0.0012116336563165644,0.0015477687774239966,0.0012839223867085374,0.0016904804996864286,0.0002941757322246988,0.00019422949865308142,0.00033639827956889393,-0.00023128478532343576,8.99889075488963e-5,-5.726563150365165e-5,-0.00038521068274361585,0.00038865245348286846,0.00012557109062716966,-0.00012921247158637251,-0.00020177199071974192,-0.00031406626676706406,-0.0003703099733400156,-0.00035703168772521375,-9.496434178907506e-5,0.0001306613545670239,0.0003069428198356284,0.00015854542894381757,-0.0001263900920523245,-7.973405894455725e-5
