"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"CO2_diffusivity",0.005540263585888478,0.007911038484362745,0.00599897824001086,0.004792979622801597,0.003737939626510207,0.00124054245248661,0.00119328027302063,0.0007794332878667158,0.0003343362656428431,0.00027149217909451235,0.00026078741944224267,0.00022229893456247144,0.0001929608495508089,0.00018247133213270428,0.00015881221638500202,0.00015107134260449067,0.00014764049455111904,0.00014015059293253962,0.00013745730492679197,0.0001323418666376269,0.0001293831232953704,0.0001226650882717998,0.00012325346041782632,0.00011930106930060656,0.0001199855825293199,0.0001226397788017536,0.00012308282509162737,0.00012589645464744178
"heat_diffusivity",0.007083333578929659,0.007116660619771855,0.005704882555656234,0.005445450363623101,0.001717796455785963,0.0018159298228522377,0.0005604060400008881,0.0006918870891740671,0.000311461979075923,0.00018458837505085917,0.0001766563371153048,0.00016736812531774285,0.0001236100419588738,0.00011370693876541085,8.932055123055853e-5,8.0601320429335e-5,8.49625171809695e-5,6.649994560690399e-5,5.828665746022432e-5,5.156472200142351e-5,4.9528857457927474e-5,4.75183157196958e-5,4.414969660270314e-5,4.2910033705913116e-5,4.060638635502926e-5,4.4070444212350765e-5,4.247552777297829e-5,4.126052285469176e-5
"rf_scale_aerosol",0.009974928258367944,0.006021868979143772,0.007048240954774095,0.008406703188076504,0.002922781712906865,0.0011748500791742016,0.0005234337769044224,0.0005319034136831743,0.00023587486131330308,0.00019658985380346716,0.0002133038002422117,0.00022852629442639415,0.00018946790301729182,0.00019512830329402475,0.00020178643980455808,0.00018465731509981613,0.0001853618483824698,0.00016530647256813905,0.00015429314994231394,0.00013085872877522214,0.000116622380178624,0.00010280316754128176,9.366737175079956e-5,8.515702238990866e-5,7.690694509592865e-5,7.289973370279305e-5,7.205192829115639e-5,6.912763727932454e-5
"climate_sensitivity",0.009092661408130698,0.007843967044755505,0.0048099109966437195,0.013449805890125757,0.002404945035893508,0.001493421331097229,0.0011196199581034487,0.001043437912802268,0.0010033514882183876,0.0009862690093988072,0.0009436660939324594,0.0009173087251748167,0.000892869331166867,0.0008908754794207359,0.0008765189493314184,0.0008618424890107394,0.0008285722637845156,0.0008003784948286302,0.0007956002653279473,0.0007958288956177876,0.0007918929407453055,0.0007972955789599554,0.0008033997435759743,0.0008115160489011202,0.0008262227560291517,0.0008477323581666533,0.0008678714185137958,0.0008902201589566629
"thermal_alpha",0.007653437960316367,0.011187521870385325,0.005014368080646888,0.007212815218246134,0.0030509281507867473,0.002379733689077295,0.00047649655946062667,0.0005308962123307845,0.0001499280130454629,9.775849594630576e-5,0.00014002191243766944,0.00017493840343024084,5.896443705613966e-5,7.294116776107161e-5,3.071679994249917e-5,3.691984749727731e-5,3.524468060193878e-5,1.8132408076177327e-5,1.3164030320698505e-5,3.805367171666794e-5,2.7087119755557477e-5,1.3213298000601111e-5,8.940000147081358e-6,1.0648598941659448e-5,1.1480480022690815e-5,1.0410191784359107e-5,4.667611792816903e-6,8.158736874097788e-6
"greenland_a",0.006583713203670727,0.0063526417039720005,0.003968400929627987,0.005280307998614915,0.004390569490923773,0.001512812301321115,0.0007265791863405948,0.0003765478721201548,0.0002724692922344264,0.00025342513293778675,0.00017712828821957435,0.00019368156174180804,0.00014847293123058922,0.00011370889388897987,0.00010426999502324356,0.0001000080153847342,0.00012033210185718486,9.310125799512902e-5,8.803481644766957e-5,8.554781257863647e-5,8.946969544594586e-5,8.213303148050139e-5,7.984968125939716e-5,7.690358651204022e-5,7.607613011702517e-5,7.395174228846806e-5,7.443253199440123e-5,7.003769100091777e-5
"greenland_b",0.008941538213790894,0.005026211788190489,0.006463868858954644,0.0050401175935706225,0.0018990492408673878,0.0019512324125772879,0.0005920606153178553,0.0012803939731822617,0.00014541685609577694,0.00021182449752982175,0.00013337783624678935,0.00014167362625385385,5.22039912081311e-5,5.062557363479985e-5,4.3822733821883665e-5,2.5462831950401617e-5,5.202696758697504e-5,1.3865255643512729e-5,1.0896556642759302e-5,1.1214236022914108e-5,2.980664748828818e-5,1.1824548769533756e-5,1.3679045412421738e-5,1.4874256373602124e-5,1.0772742419450222e-5,8.250288435424507e-6,6.883470430522454e-6,7.88673815399425e-6
"greenland_alpha",0.010924977166312598,0.00917310525962145,0.006560369462121945,0.01196148146632789,0.0024213526780572188,0.0011638245101725183,0.0010872844212262897,0.0003819626448180736,0.0002323864117721282,0.00016593320560987418,0.00012150942729778765,0.00015085038594536858,0.00010136446069997013,9.360093774108286e-5,7.440084240811457e-5,8.900423444321032e-5,7.197883747808797e-5,6.906831279248385e-5,6.807736024252966e-5,6.724846619562741e-5,6.223535174039305e-5,5.941797343772533e-5,6.369438138220325e-5,5.7345295396600356e-5,5.546020041290748e-5,5.2075726196921836e-5,5.1425287715151796e-5,5.1840542107172085e-5
"greenland_beta",0.010932841331914592,0.005004350025704489,0.005549040724966228,0.012183645496264507,0.0032721701628220046,0.0015339324400367152,0.000582912937093185,0.0005433460661034231,0.0004874855890576238,7.995724425949573e-5,0.0001146402392600683,0.00015648687412489907,4.0186669879029625e-5,6.478989371212373e-5,3.498945859000821e-5,5.322903942753672e-5,7.857157108455216e-5,2.5997467511968193e-5,2.6571470117706476e-5,2.2261297751307777e-5,1.4939771980121775e-5,1.430239955502788e-5,1.5045397982711061e-5,9.885857616013866e-6,1.0367645045360932e-5,2.0174396808395353e-5,9.772518351424211e-6,1.1554454218995898e-5
"glaciers_beta0",0.009412556301676157,0.007258983743180006,0.004394141725206685,0.0041901483918467585,0.001956247576302766,0.0015590305061671723,0.00044518402520457253,0.0006747268000367155,0.00038621750254340165,0.0002275279949749541,8.352835269887868e-5,0.00017459165082697343,5.3298219373589386e-5,4.296094531023699e-5,3.210148912768284e-5,4.846849028931754e-5,7.257199993047778e-5,2.2298230595799758e-5,1.8652042799439306e-5,1.1325748590483775e-5,2.4036464269648416e-5,1.0958628547707249e-5,2.0121470695404077e-5,7.106788818448691e-6,9.690526849805324e-6,1.5176431559098617e-5,1.1776673146611323e-5,1.1534937771336869e-5
"glaciers_n",0.0076529041435581275,0.005666563422956941,0.0038175697428881874,0.0066453148447007315,0.0019689198664143213,0.0017110881862369485,0.00044488051698340914,0.0007434278303569769,0.00020936754446527193,0.00010328900649298685,0.0001247810386909126,0.00010183156277415941,4.2840811367618637e-5,6.398636486514674e-5,3.607011677535474e-5,4.46814457627788e-5,3.1064416085051626e-5,2.873287589223518e-5,1.6382339028393684e-5,3.5773425002580564e-5,2.00850370574216e-5,2.8426240208552575e-5,9.35073884642918e-6,8.122497848562459e-6,1.846077167132671e-5,6.956786643262285e-6,1.6436176988791376e-5,8.045793279097965e-6
"anto_alpha",0.008771745786738698,0.009526030530591064,0.005517360622737511,0.00786605901267053,0.003275001519197736,0.0012558789238115446,0.0009053204962072235,0.0012133849505846564,0.00019673819412032015,0.00012124698430125094,7.631040651341464e-5,0.00014158577334705844,6.419530570595457e-5,6.83288892473657e-5,3.3753360468459817e-5,3.902892978666327e-5,2.9792803904295914e-5,2.387633717439162e-5,5.074387371593812e-5,4.857632523914765e-5,1.954957841413204e-5,1.420782020835743e-5,1.973778749048631e-5,1.6254124940569186e-5,9.775852243563154e-6,2.2664504909935217e-5,6.978648101156263e-6,1.545628498968945e-5
"anto_beta",0.012915289643299039,0.0065176190344116425,0.004137775914625466,0.004508042386875756,0.004825816324869245,0.0018618777177814728,0.0006257877892822923,0.00027389378212210486,0.00024194526025246934,0.00013973472852852527,0.00011864918583887197,0.00010171893915137844,5.9226055718129605e-5,7.23775748968534e-5,4.525398629608452e-5,3.961999250477004e-5,3.7481484390384746e-5,2.6539018002833587e-5,2.0706798359864137e-5,6.602950606129496e-5,2.8992037888855047e-5,2.5369253185525077e-5,2.4840987851903105e-5,1.3406197549525774e-5,1.6498953540434414e-5,1.7763001467377312e-5,1.3401814169409323e-5,1.3651309607980275e-5
"antarctic_gamma",0.006759045213588422,0.011099854432619235,0.004614740906467403,0.004148415378588248,0.002197215840818399,0.0010194960497291823,0.0007051291686000528,0.00038153674615131253,0.00018798348590048407,0.00023386805500732888,0.000267300088701147,9.157243381709416e-5,5.8719382432522165e-5,6.44775615101891e-5,3.815595952061493e-5,4.6628196685628296e-5,4.065124678204605e-5,1.9816172257254323e-5,5.970325234679266e-5,2.8478413107989773e-5,6.0274753813742946e-5,1.9957615114353972e-5,8.046502170896602e-6,1.435815449277245e-5,1.2378664300636908e-5,5.065672638949617e-6,3.5817736466340085e-6,8.926340147391362e-6
"antarctic_alpha",0.005872828559821138,0.012530297303293629,0.0038606134043972493,0.0033120720934255365,0.002925653232556939,0.0017766421793253286,0.002114455436388505,0.0002235595554308942,0.0002500174328301952,0.00012321631799103858,9.276154024582037e-5,7.421533835902849e-5,8.208346863705747e-5,9.621778419737706e-5,5.998604346216042e-5,5.325006774331738e-5,6.50038152829525e-5,2.8885036611559655e-5,3.101916470326162e-5,3.227378214168609e-5,3.709407708933659e-5,2.202944259032521e-5,2.1718732670550865e-5,1.4708400432070368e-5,1.4700561642261427e-5,1.7518769773235423e-5,1.3224465798508877e-5,1.581743759048425e-5
"antarctic_mu",0.006698304618279495,0.014480274424046603,0.004596783552509502,0.010054164863750877,0.003295380466368924,0.0010683036458367348,0.000752586874162064,0.00033907776873067164,0.00022371012009432867,0.00011627717118383177,0.00015830006353948777,0.00010267789827559069,7.450874762362714e-5,3.620003514592641e-5,3.959704042340933e-5,5.5584023419756445e-5,3.507899911034674e-5,1.905394000753828e-5,4.3200138252686026e-5,3.117020355203621e-5,3.6885538071141845e-5,1.5153489347561897e-5,2.682834552219743e-5,1.3639943759572098e-5,1.1404995327959454e-5,2.124010333527747e-5,1.261460473669591e-5,1.0282819482171751e-5
"antarctic_nu",0.008343310801627498,0.005456048276094386,0.004041932573417655,0.004479639339555794,0.004450138961983732,0.0017024892955577952,0.0005157582282689861,0.00033715804882355636,0.00016036173661811368,9.417993747887751e-5,7.335702931565848e-5,0.00013067871714031104,5.630321833710536e-5,8.152996184906978e-5,2.8058399954662615e-5,7.328290805151338e-5,5.238533740662111e-5,1.398608270016653e-5,2.0436417649720853e-5,1.3067043741101973e-5,2.1746411604675356e-5,1.4345756021039982e-5,1.8806849674286268e-5,1.3977337194425932e-5,1.4466181303410832e-5,1.1230583862959158e-5,7.85958371248857e-6,1.2375540753232994e-5
"antarctic_precip0",0.0104860505948499,0.023327505118702165,0.008739675583767911,0.006873317819700812,0.004195741458101874,0.002563748763720264,0.0015098479288864132,0.0011373181596942134,0.0006437451400790084,0.0004345549845363645,0.0003668594359915296,0.0003841893100156912,0.00023831514200667672,0.00022424659359663378,0.00020017045588005097,0.0001775676019189507,0.00017261336524504442,0.00015057137264426877,0.00014329267098542997,0.00014195095775393972,0.00013617010336164473,0.00012780156210713176,0.00012507297945024625,0.00012130583607799383,0.00011987746130219188,0.00011397813198983189,0.00011298666510277142,0.00011385116337914687
"antarctic_kappa",0.008275902446585614,0.01995308670612452,0.007161040128135257,0.004035907358458319,0.002807626743351921,0.0015966800453174016,0.000971885662167228,0.0010611711456167475,0.000251194080563608,0.00019946047001460912,0.0001430494235556528,0.00020877786252947758,0.00010600658598598096,9.367181408417299e-5,7.58440490972732e-5,6.532241736507822e-5,8.358142833821461e-5,5.667743242246785e-5,5.184088722036345e-5,4.905063861031433e-5,5.861950403586286e-5,4.77509614649607e-5,4.527182509999712e-5,4.172613983937429e-5,4.1678113701530744e-5,4.646956563678801e-5,3.9206897914559556e-5,3.813718751469062e-5
