"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_ocean_heat",0.1060483625689054,0.08012636949807914,0.059873992476732765,0.04416670240201673,0.024817936771982338,0.01164213345068557,0.006108191892381806,0.003213722451484791,0.0017146054096635107,0.001389249374409832,0.0009543576790403657,0.0006086876412901194,0.0004344837058938303,0.00041568418334659907,0.000357466258586491,0.0002841979752435636,0.00030449844128925806,0.00018784226373133394,0.00015948162426896841,0.0001595864147466729,0.0001556773699454264,0.00012906879798811336,0.00011545498424652378,0.00010641701024524895,9.068612310053686e-5,7.55245104751129e-5,6.805503862417981e-5,6.443592948266655e-5
"rho_glaciers",0.12148095915563233,0.10233102952488567,0.06849491861948323,0.0472202943522747,0.020748785038606162,0.009970371877233382,0.0057368783753643324,0.0034238610319643407,0.0018091400839463925,0.0013735561628263977,0.0008780805228890602,0.0008131829268344253,0.0004828325043205123,0.0004425162336788584,0.0003306337921155228,0.0002804153794413237,0.00022190668032863963,0.00022341630743796266,0.00015637827823024265,0.00014614803159869377,0.00016233320333650735,0.00011129770722020388,0.00010789180139639867,8.953317518191553e-5,7.75237071297641e-5,8.80698964372268e-5,8.099866325526215e-5,8.160178219757117e-5
"rho_greenland",0.11326773229029191,0.08819589740189529,0.05763607327511515,0.048267629777739296,0.020928347919472866,0.012372409132322605,0.00593211697416627,0.0029962007362693763,0.0017771928251550397,0.001319424534894503,0.0009345166144110934,0.0008506815510604179,0.0006467413844670063,0.0004397931774552313,0.0003216201734937073,0.00027856468538769015,0.00023660862688078873,0.0001742094574503264,0.0001574116091939294,0.0001740884935155126,0.00015575827580042453,0.00011628321853811508,0.00011356498542092387,0.00010676648984838592,8.582061519086928e-5,0.00010420874460304428,7.793053952558902e-5,7.451953573073879e-5
"rho_antarctic",0.11859907641336052,0.08138130469633842,0.05730777947737367,0.05084340524058344,0.02356668290016317,0.010255853923237322,0.006072914106124712,0.00307488842187127,0.002004265297231519,0.0013288232689504338,0.0008437638872862777,0.0008698760607211422,0.0005373770681436847,0.0004385787478849942,0.0003526785565380174,0.0002674259035864906,0.0002855229362395698,0.0001876399511619751,0.0001630586092064081,0.00016000663849391976,0.00015209764319322965,0.00011742045383053721,0.00010684100508059144,0.00010744638671134394,9.872476870027016e-5,8.250480506564731e-5,8.545807109853076e-5,6.829141818429097e-5
"rho_gmsl",0.11162711187134769,0.08254749007332589,0.057448623852333874,0.0413899907845367,0.020988686523358793,0.011956855702504788,0.005350221474304539,0.003259555361561595,0.0021540842182785217,0.0012399200466250192,0.0010084912919525561,0.0007721370055584942,0.000492907306427545,0.0004616032010184479,0.0003144745576256363,0.0002951183913604404,0.0002897227415345325,0.00018348772135231742,0.00018679590893422654,0.000172535202177458,0.00015215318867933692,0.00013001548970150147,0.00012487551063634412,9.36371097152579e-5,9.535101289227346e-5,8.833461706562672e-5,7.240918007180731e-5,6.569579129835034e-5
"CO2_0",0.11933622969041657,0.0787254833889188,0.05822297629237569,0.03739144934842655,0.026202469456222087,0.011168218568826958,0.006327289614035024,0.0032662682540471268,0.0017152762041621778,0.0015358066344570529,0.0008928393479457943,0.0008585427390201785,0.0005025750383961982,0.0004083046105077927,0.00030878030568194474,0.00033021013014540313,0.00030101315859851153,0.00019097944330349334,0.0001663370051389848,0.0001570603101648722,0.000182027622401401,0.00011671903607686413,0.00014769762180140859,0.00011196767712989768,8.808076832609888e-5,0.0001154142586127788,8.731221560444695e-5,8.606855679878381e-5
"N2O_0",0.115576724574555,0.08742279464787538,0.0631116751333423,0.04457754086297984,0.018996996466347414,0.00983861864034935,0.004915910540581094,0.003188812156587542,0.0019860954575862512,0.001194529240909458,0.0008557183806138049,0.0008635794903408187,0.0005160913097033556,0.00044957895899192386,0.0003426366224550921,0.0002452528674736034,0.00032264339539517874,0.00021487215769857687,0.00016579477674577006,0.00016005780227581147,0.0001328434532783688,0.0001298961406484673,0.0001363114770879639,9.03163376296021e-5,8.161990849790635e-5,8.096284600016734e-5,6.936103625616794e-5,7.639637109879325e-5
"temperature_0",0.11667457756057967,0.08662789498795555,0.06040736044112486,0.039904047433783875,0.02133686131581707,0.010425277520434968,0.0052237190660157345,0.003036624234721457,0.0018061754790876102,0.0012648381511263039,0.000980628990826625,0.000839042600381055,0.0004717415147238951,0.00039379177672533953,0.00035465528540670413,0.0003029193318995492,0.0002872494799819662,0.00020253416238860694,0.00017408210546087982,0.0001727884898498022,0.0001901060409607226,0.00012904478853465018,0.00011015742164218778,9.834233211044356e-5,8.034478756529132e-5,8.306354901941412e-5,8.335079916978607e-5,7.690917926026821e-5
"ocean_heat_0",0.12159983671892714,0.08261509888315542,0.059096802211815444,0.038605865050711854,0.02143025187768275,0.010346281473326101,0.005229155666890662,0.003316023122539227,0.00196567926960199,0.0012177214368576023,0.0008937578762442051,0.0007855419848307348,0.0005645419671024422,0.00040969359401863813,0.0002971109330779984,0.00028253231319284096,0.0002543720149525275,0.00019997081222075772,0.00016034753116969875,0.0001733775017301027,0.00014637959199114377,0.00011536506380136133,0.00017181658596956512,0.00010285790697986341,9.38314535108936e-5,8.001771286409047e-5,7.810766400096501e-5,6.067233465964552e-5
"thermal_s0",0.1022311331306981,0.08252011077553215,0.06310247169428106,0.04329457470521145,0.02020010087549553,0.011379196200940106,0.005106920517176554,0.003128605677727546,0.0020312600606761594,0.0012253165825163465,0.0008507755872752819,0.0006835959139182463,0.0005252110778854379,0.00044686051631149333,0.00030086988459758935,0.00032480732226166005,0.0002306138799307745,0.0001958853974488718,0.00014604350193283668,0.00018676496438342098,0.00015700343564528828,0.0001187590451073089,0.00013746437969203187,0.00010117697479037839,9.805865903498539e-5,8.159680359913053e-5,7.164162470401248e-5,6.486981198861391e-5
