"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_ocean_heat",0.10605488898472833,0.08021031656924793,0.060785877567240465,0.04796230724299233,0.033673120093927915,0.02086322187312604,0.013473630850907962,0.008625350375156045,0.004938848331746779,0.004525773959353973,0.003673934986115556,0.0019715703329009782,0.0014018039236047678,0.0014396229678554512,0.0012220302833416262,0.0008808737193193257,0.0010575075677175623,0.0005585807513804227,0.0005627252544699463,0.0005146599687153097,0.0004750512528158232,0.0004169429699570323,0.0003477820684231925,0.00030900782051599513,0.0002519878628063854,0.0002318712665890262,0.00019369527911341006,0.00017987433319180635
"rho_glaciers",0.12148330704063182,0.1025027324459803,0.06946422249462557,0.05087940527440051,0.027635535530508428,0.01823221398239131,0.012352706245952366,0.009413435726896496,0.005401645545790601,0.003998460253525021,0.0031584286335642393,0.0025686756315068844,0.0015705606209044877,0.0015888746998535689,0.001064264038514044,0.0009030224997957412,0.0007579967996308069,0.0006443644682320961,0.00046710278164296335,0.00046247683580717577,0.0006022799335711977,0.00033561460930262954,0.00030303022260907124,0.0002487098812973896,0.00022365726794998437,0.0002481091398513987,0.00022552142840293299,0.00023672600218207175
"rho_greenland",0.11327864030737013,0.08831980500378439,0.05853556773484821,0.051522385950076924,0.028172652473918067,0.02422249294668148,0.012502923918128817,0.008222272651063945,0.0056272127212555695,0.004164450647279732,0.003001075467255754,0.002619224093590717,0.002333982659477846,0.001613247723022308,0.0010314674445114245,0.0008597305626625202,0.0009072453346971282,0.0005348370749113853,0.0005495495850072217,0.0006057234630413703,0.0005381946126126272,0.00036380669674206627,0.00034026217825303465,0.00037785535799788017,0.0002552396605935787,0.0002909243613948951,0.0002172228394609597,0.000230483870132923
"rho_antarctic",0.11860786158937237,0.0815147978124658,0.0581683903004562,0.055167884526151394,0.03195026498891007,0.017907497870189644,0.012961823861927178,0.010344925793764857,0.0057305315595354645,0.004807167714263188,0.0027444874107312796,0.0026820876261484713,0.0018664848902326878,0.0016287127085791505,0.00119285594807798,0.0008828710719188085,0.0009148569231915236,0.0005778066141280905,0.0005130547170503307,0.0005614259062569755,0.0005886237566941103,0.0003811025136086342,0.0002927597267690912,0.0003237303763767929,0.0002789888036996266,0.0002258871693406847,0.00024006584534428925,0.0001933660558328939
"rho_gmsl",0.11163198713595845,0.0826611117208199,0.058272097696436154,0.04499353342886144,0.02870747243465792,0.02130790721183041,0.011463492303891393,0.008623415615659024,0.00592414373326745,0.003549173626933183,0.0031294990261287515,0.0023570393359717847,0.0016051912284810834,0.001588503057852975,0.00103459936443432,0.0009576386317930314,0.0010154100860447397,0.0005678575922849163,0.0005900070709938535,0.0005929508424804209,0.0005300130759528275,0.00039537928111341646,0.00036310066577659427,0.00030967212998809796,0.0002788095580901178,0.00027863292455633786,0.00020585422985976878,0.00020273514580368128
"CO2_0",0.11934091582481317,0.07875617494589184,0.059089209915565516,0.04087984719075078,0.03544681999798373,0.021225656590384705,0.013098758615340288,0.009626817044048039,0.005191297188268817,0.0054747932022064655,0.0027772479339743315,0.0025113666346449834,0.0017105023522181852,0.001302082448619716,0.0010321709243921637,0.0010841633170726346,0.0009354915122904264,0.0006246695065269141,0.0005047069118855396,0.0005049531003206288,0.0006732738012177627,0.00034602382623393835,0.0004748768954119729,0.00042407232517948935,0.00025393634154412855,0.00036039925188150693,0.0002531357180099203,0.0002510043622925686
"N2O_0",0.11558011332705635,0.08750303355012128,0.06391097188173378,0.04814566118717364,0.025636217574164778,0.01775073927913707,0.011140261654223486,0.008241117716975646,0.0056203601894172775,0.003944423489018234,0.00278711839568899,0.00267326361601059,0.0015885754879386839,0.001659530267913018,0.0011178428523768483,0.0008266076111611116,0.0010130943924364574,0.0006997683812978008,0.00053654450427335,0.0004885455727660466,0.00046786854349613766,0.00040626815687906144,0.00039694361483485314,0.0002568919737052164,0.00025697724118930396,0.0002408678291568417,0.00018756969875782057,0.00022424752382127133
"temperature_0",0.11668428844247719,0.08675651965295851,0.06137285174887757,0.043581238228044064,0.02835262777310052,0.019441550154647682,0.011478572480320267,0.008397605838847005,0.0061309050623873,0.004030503386291353,0.0032959086853333107,0.002665877690764915,0.0015572947788055434,0.0012768330434921008,0.001236122649865143,0.0011350676074241642,0.0010882614854997891,0.0006810687960735278,0.0005811672086813353,0.0005979105397863983,0.000635300047386689,0.00040386937384032236,0.00033164267660230705,0.00034371149412804037,0.00021959197384249592,0.0002990738618241582,0.0002572178556858848,0.0002430876761213238
"ocean_heat_0",0.12160996455995145,0.08270470638341157,0.05990938318209296,0.041811877166910726,0.028902461222961293,0.019555387848554324,0.011389006705164484,0.008961396601298384,0.006425092096994372,0.003773600172758796,0.0030960696928979464,0.0025033148287141377,0.0019669580953505543,0.0014140756791115815,0.0009722254778938126,0.0010402449217569497,0.0009790477061049309,0.0006084548539032637,0.0005414719801038168,0.000689578723254397,0.0004972080062999055,0.0003415582181108615,0.0005576920468363219,0.0003246178028776104,0.00027317875603041905,0.00023088957413571251,0.00021006129686188918,0.00016971691403744286
"thermal_s0",0.10224041822601436,0.08255796687745474,0.06390548979560672,0.04748260428255385,0.028007793509525154,0.02196583538842932,0.011516845247619355,0.010204351556978611,0.005974486770537026,0.0041364130642897075,0.0025250348118998666,0.002257142670901424,0.0017335096198269973,0.0015413421969922515,0.0010132506541415372,0.0009868087922986642,0.000733183862404027,0.0005970679727718449,0.000527851596962312,0.0006303145469392168,0.0005099124525211149,0.0003585164422439263,0.0003927843404314283,0.00032711552578586195,0.0002768958101384108,0.00022949306463196828,0.00022107821065462868,0.00019144341229958577
