"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_ocean_heat",0.006953167216627186,0.005408010125475461,0.004833954832717853,0.006512583711689689,0.006110677371023947,0.0030737645760917204,0.0015550612785902248,0.001307635680208824,0.00046687869911261025,0.0006338748755504581,0.0008052062557450376,0.00021260395122626148,0.00013764705730895735,0.000223839908076284,0.00019637930898523835,0.00012187883576670052,0.00023141155717379733,4.92954954842223e-5,7.566327098309037e-5,6.210839565495916e-5,8.406739583918593e-5,6.408449475330989e-5,3.447128933884408e-5,3.815772986755299e-5,2.898944200096417e-5,2.773253978033132e-5,2.07975692301397e-5,1.7957642741034662e-5
"rho_glaciers",0.009261370036655404,0.023855780174273807,0.006006269369653495,0.008916606662320938,0.0025383396957434482,0.0016936782417271794,0.0013259698422286208,0.0013687424066344822,0.0005054001258097275,0.0005805384177731143,0.0005658007142043043,0.00048496880018019766,0.00017786348540897295,0.00033660017009906276,0.00010850596628797325,0.00012587517999874967,0.00011029693476509053,7.595464776822056e-5,3.989302251618303e-5,4.440856230760889e-5,0.00014027518173990671,3.272616634526394e-5,2.4737013009897376e-5,1.869363663028524e-5,1.729706743134007e-5,6.020810973344788e-5,3.3463021571466924e-5,5.357431706842582e-5
"rho_greenland",0.00812870934646496,0.010113168164864576,0.004675296933287058,0.013273970103445745,0.002854981496163548,0.00596448386239135,0.0016251282710402434,0.0008162380416525233,0.000703176697998178,0.0004880966037905298,0.00036874463289660487,0.0005605507578091619,0.0005479458829105599,0.0003627302407192109,0.00010371684356837393,0.00010080630044676089,0.00023405591283675125,4.0701941553654564e-5,8.288677534449961e-5,0.00011488172226760636,9.644408245090309e-5,4.6883465997596107e-5,5.005227395145779e-5,0.00012000721144274335,2.489184339065955e-5,6.818512296042388e-5,2.215220768924511e-5,4.57212173143493e-5
"rho_antarctic",0.009854360723179103,0.0054890906154372995,0.005777492223395078,0.010973663267680069,0.0037928763377415705,0.001916170694269428,0.0018436575292330077,0.003846803718304785,0.0005468394596271192,0.0009547860024485436,0.0002644120345435546,0.0007229142394139001,0.000285368943240699,0.00028057978079796755,0.00016423683453538755,0.00011632468488671943,0.00014900211900349173,5.6530424047806223e-5,5.798543681175462e-5,0.00010618226657924129,0.00020658200970820326,4.905442777292763e-5,2.8264544912312513e-5,5.050501487325009e-5,3.596084959843011e-5,2.4180723827225522e-5,4.284359471805337e-5,2.223938947125207e-5
"rho_gmsl",0.00558552123804531,0.00460393574890064,0.003401236228887409,0.003259271650427391,0.0023162228408587894,0.0019220249296646545,0.0008027589975585599,0.0010752961431316824,0.0005163658269399272,0.0002661844607657439,0.00035989731271233896,0.00029485911664137583,0.0001278161460431194,0.00020675153890010965,8.858277948311511e-5,9.330905996056194e-5,0.00016386459646511995,4.325968896500194e-5,5.542556700099209e-5,7.428123849169059e-5,0.00010548041030511783,3.528391285434976e-5,4.318586261268534e-5,3.999978136870473e-5,2.9444085875796215e-5,3.337001682414321e-5,1.5501102478341574e-5,2.4199498202754052e-5
"CO2_0",0.01071308052921956,0.007398001047802841,0.004146468659958643,0.00397846868246544,0.007162071458513821,0.003659892062462037,0.0018662248210905184,0.0018112641103897606,0.0006905129440839654,0.0012191516103500627,0.00029213495190198615,0.0007012555298748851,0.00023958530641726334,0.0001383050358115653,9.900884484839031e-5,0.00022439452305216494,0.00018082444561528103,7.209861428535078e-5,4.871767197875948e-5,6.149911417330695e-5,0.00017061478275155187,3.426732967049446e-5,0.00010134109388462988,0.0001356415541544706,2.612863230912427e-5,6.347560806611811e-5,4.583532594745579e-5,4.3114103733979625e-5
"N2O_0",0.01072092360364292,0.007996707547350131,0.0078442307389724,0.005820913817564526,0.0019577676604830853,0.0016244429993703396,0.0010741378604424321,0.001026709733897798,0.0006741337082264324,0.00039574189516209686,0.0003299869007414232,0.0004544620807357685,0.0002163122558015348,0.00027976587702274877,0.00014372974197437164,0.00010332832459579799,0.0001820329135116001,8.662402365185939e-5,5.561966686062265e-5,7.102605972916943e-5,9.765817736234068e-5,5.226755391765568e-5,7.596456153266567e-5,2.0789683447099547e-5,3.653075462908678e-5,3.243810859822801e-5,1.8605941708749848e-5,4.1930130337059206e-5
"temperature_0",0.00955316854291009,0.00815280938642742,0.006045811419521335,0.003959728194866444,0.0029189351761821584,0.00198256722884189,0.0012273089633144448,0.0010996290812864211,0.0011352855136802667,0.0005086054238931512,0.0006767376174123764,0.0004890161257837455,0.00016606912088161524,0.0001403415337340738,0.000165010524198774,0.0002893352180791472,0.00027832735347257107,0.00011011887186204139,0.00010336105782216966,0.00011839423851259279,0.0002188181485164899,5.6246162504700854e-5,2.714503273375081e-5,0.00010317945860608451,1.6243435793248686e-5,7.750767155240894e-5,4.9656070392040585e-5,4.869413844666232e-5
"ocean_heat_0",0.011038025597075599,0.009278233422126456,0.004593174028590294,0.0038701230603908473,0.0028313123546385983,0.0020447063818429855,0.0014001132722623983,0.0013100126994040466,0.0012335271003613814,0.0004973507126683437,0.0004495426507443532,0.0003710695211275392,0.0003625986731964301,0.0003505782882329054,0.0001005037895995871,0.00019487480078770654,0.00024970091353314095,7.587018676366992e-5,6.812885475162227e-5,0.00021475391529468234,9.21250282919002e-5,3.52965197942206e-5,0.00014905878114686606,6.036857558655532e-5,3.709192691867988e-5,2.5474445998506176e-5,2.013124500237546e-5,1.2409187027374003e-5
"thermal_s0",0.005379903640774202,0.006562150640381879,0.005777699291501231,0.00441946234570417,0.002828317174439307,0.0028141194445639945,0.0012500789134446228,0.0024436909217555145,0.0006691154397828985,0.0005696346568507189,0.00022519792554119588,0.00034114577802119207,0.00020188764166657612,0.0003304456443665312,0.00012695332476538986,0.00017880163760940768,8.998729194734226e-5,6.269984201718036e-5,8.989682220922268e-5,0.00011132600759024809,9.785921480506044e-5,4.11911371871837e-5,8.163842443445966e-5,7.059580078061768e-5,4.018202218626903e-5,2.430318821271598e-5,3.3668908886295913e-5,1.7284894192880567e-5
