"parameter","2030","2040","2050","2060","2070","2080","2090","2100","2110","2120","2130","2140","2150","2160","2170","2180","2190","2200","2210","2220","2230","2240","2250","2260","2270","2280","2290","2300"
"rho_antarctic",0.004968638541770664,0.003896683248534598,0.003120974925254468,0.0035011816285858565,0.002251247663512261,0.0014512343219586857,0.0010283689462928648,0.0007605200339216879,0.0007926906640564476,0.0007747641885542123,0.0005222415116386854,0.0004604722254183755,0.00043314326195598244,0.00045343440046418065,0.0003280433799173884,0.00029602517393393176,0.00039195406917037187,0.00026451337934702576,0.0002316515286417489,0.000260066393664393,0.00032880374144266444,0.00020886979396767775,0.00019554886239735972,0.00019349165071915188,0.00018567097979860589,0.00017460698867519052,0.0002001803803170223,0.00016096205451823873
"rho_gmsl",0.005501689575143118,0.005185039475854285,0.003914383387056884,0.0030567771181244873,0.0018339989264584914,0.0017960059135323607,0.0010801685809136029,0.0010095316006278328,0.0007629972657471722,0.0006516659623285016,0.0005437197298734233,0.00046402301037385096,0.0004650131887054689,0.0004005666450523572,0.00029575264873433837,0.00034625705098604946,0.0003795243495539228,0.00021710740051368788,0.00024844482544819787,0.00027003623500338066,0.0002802304750908069,0.00020982555844423694,0.0001956055519386898,0.00018937542448768625,0.0001633383452208172,0.00019051047131824915,0.0001508537180127539,0.00016166652695089493
"CO2_0",0.004766662448905213,0.003913905145000558,0.003327651082349475,0.0025083080859598077,0.002755069024241311,0.0013715845952312507,0.001364375369378273,0.0009930792503604364,0.0007856107244402923,0.0007460287132600182,0.0005423976257332465,0.00043588912540969924,0.0005011945930710265,0.0003845480355131695,0.00034931315416963075,0.0005013171373107039,0.00044507022488507746,0.00024151363109814762,0.0002328015194129748,0.0002621971031501584,0.0003441271281294275,0.00019588633574202317,0.00026606154317143464,0.000258152073177713,0.0001677794446763354,0.00025018315623571643,0.00018885923706593631,0.00021529664136741986
"N2O_0",0.00462910887228916,0.003810064699259509,0.003554256798657814,0.002893316303480331,0.001751121133692553,0.001298468712616891,0.0009998872941373725,0.0010900462221395833,0.0009634967815918686,0.0006290349013777902,0.0006307205851656536,0.0006484380206338866,0.0006044734142944101,0.00040092816648549194,0.0003379122827224025,0.0002863117803378468,0.00042689515588529225,0.0002695118051650539,0.0002514772650358269,0.00029518328675357463,0.0002475584832422327,0.00022409803772620478,0.0002860251212420454,0.00017644037022638477,0.00018374854553883225,0.00017820619790828905,0.00016453994636480903,0.00021413719786341116
"temperature_0",0.00491748943377453,0.003736705619965095,0.0031286803338644157,0.0025190775859269903,0.001977478884901925,0.0014223533675993521,0.0010608204675898111,0.0009949689429437111,0.0007246569688063584,0.0007321789056893293,0.0007111273922125774,0.0004943184509509792,0.00046943991336084484,0.00038082662366280425,0.00030734078237184615,0.00037126440185146964,0.0003760829397310136,0.0003315221086451613,0.00021769277721112964,0.0003007551977919891,0.00040892234886216115,0.00021174172806101736,0.00019407954409626007,0.0002343636193003407,0.00018338554358583319,0.00021759510331812522,0.00022800598321221098,0.00019276925822941338
"ocean_heat_0",0.004686314480352566,0.003917733490855759,0.003194493989186476,0.002656621968673612,0.0018309555476870806,0.001455220414639906,0.0009706796167074531,0.0011312195706174894,0.0007026224075776671,0.0006989679755571614,0.0005311453567707,0.00044806071614278295,0.00048227197814797634,0.00044289623670989504,0.0002818216038198833,0.0004213987850681201,0.0003967107302354741,0.0002582678292055164,0.0002435737269887418,0.00031984869355505043,0.0002945963046121279,0.00019534209209392655,0.0003309236737246423,0.00023241486907255566,0.00020446401941376377,0.000186715868777469,0.00015348356837229467,0.00014922044020997563
"thermal_s0",0.004611999803618463,0.0037759892109229315,0.0030843113036675544,0.002654521581495866,0.0015440384976157279,0.0015530858844452864,0.0010562997395367221,0.0008483606278891858,0.0008497458586271868,0.0007938821086560304,0.0006183801510934302,0.0004303961124103251,0.0005281734252083504,0.00048438960173582154,0.0003130990893854271,0.00032596689456673315,0.00027064129666497434,0.0002548117586437326,0.00022632191925311962,0.0003344312958110379,0.0002854190539795213,0.00022517833589226236,0.00028084885056883015,0.00022203424990088294,0.00021791032492935825,0.00016292169046390378,0.00017729253156109804,0.00015659350331490598
"greenland_v0",0.004773363631418096,0.0040152815728335305,0.0030563956660832085,0.002489605609502511,0.0019774933528946322,0.0015231755643094552,0.0011996395258215683,0.0009559969323257407,0.0006995463320197361,0.0006502502789414239,0.0005781332995613192,0.0005297341428315555,0.0004717204071020631,0.0004661751642267868,0.0003388677730509425,0.00040476591386932805,0.0004496773861764844,0.00024343281195924723,0.00024695568790661734,0.00025287997315112404,0.00031047046278519897,0.00022820542257167228,0.00019317146644998466,0.000202000613718944,0.00023836572331657754,0.00025968254918353855,0.0001811378754547705,0.00019355496290412484
"glaciers_v0",0.0042607235027001525,0.003789991096310438,0.004358283243521412,0.0025691694526196775,0.001956625705725227,0.0016317338191951406,0.000949727230104738,0.000804321075642696,0.0007314440053652015,0.0006325022144339236,0.0006367645252748802,0.0004674987122948408,0.0005262494760296373,0.00042091700327516994,0.0002879343140586111,0.0003120500374031116,0.00038225121407699496,0.00028243770310510194,0.0002621873502995002,0.0003559984964279415,0.0002724038883704902,0.000310708392045611,0.0002466735129424955,0.0002115330585962961,0.0002074788265137099,0.00022582780957352877,0.0001940322734572174,0.0001775313465270569
"glaciers_s0",0.005133701656919295,0.003770429315420229,0.0031307168699947897,0.0026874263088001306,0.0017509989658330012,0.0015264409743693597,0.0010359621563893902,0.0011385778335593786,0.0007690981108637662,0.0006110042198060142,0.0005459736098688301,0.0006119441619848519,0.0005836823816641483,0.00043830775780076585,0.00037270912488006125,0.0003970251574602625,0.0003764352436865492,0.00024602160438424406,0.0002496700877740236,0.0002355616496586156,0.0002691039881040217,0.0002710786098979703,0.000267399111907398,0.00018205330876258015,0.00017875200848612718,0.0003287156228380064,0.00017482953022568624,0.00017100010024459386
