time,co2_emissions,radiative_forcing,temperature,sea_level_rise,slr_antartic_icesheet,slr_glaciers_small_ice_caps,slr_greeland_icesheet,slr_landwater_storage,slr_thermal_expansion
2010,31.399705321427348,0.40101209999999976,0.0,-0.0138,0.0,-0.0138,0.0,0.0,0.0
2011,32.123644877066,0.6976917394644582,0.07655876955079544,-0.01182311070389584,0.0010739689819021514,-0.013598954877731398,-4.8600000000398325e-5,0.0,0.0007504751919338042
2012,32.84758443270465,0.9494556272768742,0.1510424899923729,-0.009361464430035068,0.0022602123343549163,-0.013295430632830276,-0.00011440284208763529,0.0,0.0017881567105279275
2013,33.5715239883433,1.16059499559151,0.22367243842907586,-0.006608668926398076,0.0034503435210968547,-0.012892385558930446,-0.00018460264485753441,0.0,0.00301797575629305
2014,34.29546354398195,1.3316737832282888,0.29262865303680424,-0.003629213189826487,0.004643012591086015,-0.012392539986833482,-0.0002473700424889813,0.0,0.004367684248409961
2015,35.019403099620604,1.4930446607292833,0.3586777205844313,-0.0004574119098154604,0.005837759199097459,-0.011801099287447455,-0.0002923736593496429,0.0,0.005798301837884179
2016,35.78201957077572,1.6643111465370644,0.4241935258857101,0.002911790825598416,0.00703433984992885,-0.011122280556460142,-0.00031058789272364606,0.0,0.007310319424853354
2017,36.54463604193083,1.8407893691794324,0.4903815432443349,0.006496641898265347,0.008232815410475047,-0.010357168691148362,-0.0002927879450655979,0.0,0.00891378312400426
2018,37.30725251308594,2.018111231362665,0.557454934559536,0.010309815310233655,0.009433355122965281,-0.00950529007696643,-0.00022906546587808663,0.0,0.01061081573011289
2019,38.069868984241054,2.1966485959888207,0.6254882190818518,0.0150656814562991,0.010636092453930712,-0.008565943780323475,-0.00010903679682794376,0.0007044405927665476,0.012400128986753259
2020,38.83248545539615,2.4267474449456303,0.6991705261249187,0.019636095787502268,0.011846167368335991,-0.007538389581847525,7.813619951058115e-5,0.0009343535481860975,0.014315828253317125
2021,39.621303102183596,2.682688028432843,0.7800069228712264,0.024890015972792154,0.013055673812268909,-0.006415750266671409,0.0003494167120230429,0.0014976098744566963,0.016403065840714916
2022,40.41012074897104,2.897837478295304,0.8624712138912621,0.030111803063339583,0.014270928223760748,-0.005189290722958802,0.0007265798002729085,0.0016658901615112384,0.01863769560075349
2023,41.19893839575848,3.084656583254352,0.9431090335130865,0.035834381104343976,0.015486911942516501,-0.003857708166726293,0.001226386753082842,0.002015589249763485,0.020963201325707437
2024,41.987756042545925,3.2439541525038074,1.0199207514752033,0.041700510172629386,0.016707431232794945,-0.0024243270781694184,0.001860352215824257,0.0022178439997737965,0.023339209802405808
2025,42.77657368933337,3.3740876879618718,1.0913465077882862,0.047857004838308834,0.017929933335582904,-0.0008951282903627324,0.0026351268217448265,0.002457110174108474,0.025729962797235363
2026,43.58054117132891,3.5025720049251348,1.1587575681795976,0.054369177435510285,0.01915541627603856,0.0007218755752790784,0.0035521456449538746,0.0028177151438389695,0.028122024795399807
2027,44.38450865332445,3.6470591317517993,1.2250134658875997,0.0611264329664369,0.020384318842295412,0.0024204933174500395,0.004613343261639535,0.0031746516420398047,0.030533625903012104
2028,45.188476135319995,3.801102032782775,1.291608426701929,0.06831802667635445,0.021615869963068635,0.004198259487330864,0.005825622275323461,0.00369109449397189,0.032987180456659604
2029,45.99244361731554,3.959296122550387,1.3589221308197852,0.0754039520512432,0.022851455793047593,0.006054611492028844,0.007199098626339939,0.0038052798959748663,0.03549350624385196
2030,46.796411099311086,4.122384848989361,1.4272251238049616,0.08274052937712831,0.024087275490295768,0.007989422895478457,0.008744993305326076,0.003860363522062378,0.03805847416396563
2031,47.60571291877599,4.341192113563343,1.5014352523948498,0.0906089769582811,0.025325902982501147,0.010002853237311031,0.01047554302820064,0.004081552525071019,0.040723125185197266
2032,48.4150147382409,4.587041540089729,1.5829811933421056,0.0988601289404908,0.026569478374595,0.012101244215418853,0.012417936279240926,0.004234399531609155,0.04353707053962686
2033,49.224316557705805,4.793014345638398,1.666245347023054,0.10799489005262894,0.027817115193621622,0.014292553307595357,0.014606595411890133,0.004800555650322535,0.04647807048919929
2034,50.03361837717071,4.973090633508372,1.7478742375418,0.11734468297590449,0.029072463135106474,0.016577428710613865,0.017060969189225617,0.005141495665235807,0.049492326275722726
2035,50.84292019663562,5.126971905361286,1.8258735808786242,0.12712177690106155,0.03033079128882965,0.018952214311217193,0.01978955456651832,0.005506962034394186,0.05254225470010221
2036,51.64881984026037,5.252806286392948,1.8986641159104454,0.13712552026840938,0.03159358277202451,0.021410756218198306,0.022792556740598435,0.005734802770728802,0.055593821766859335
2037,52.45471948388513,5.377931213157255,1.967597504846359,0.1474131212069338,0.03285935047214161,0.023944995131742586,0.026062225486868762,0.005911567679618771,0.05863498243656205
2038,53.260619127509884,5.519755309164695,2.0355049970949097,0.15812435788816623,0.03412845898535222,0.02654864017907991,0.029593675150888288,0.0061685497840308304,0.06168503378881497
2039,54.06651877113464,5.671704131876048,2.1038543780156855,0.16917144032501324,0.035401916744365325,0.02921893747424149,0.03339189011804233,0.00639149711302393,0.06476719887534017
2040,54.872418414759395,5.8279140198712005,2.1729696437027126,0.1808720804850448,0.0366791432911846,0.03195491169679282,0.037467564030921,0.006877752276251937,0.06789270918989446
2041,55.66712548732741,5.9871729243874245,2.242901538698224,0.19259084935669796,0.037962453752859115,0.03475593030414449,0.04183289442727034,0.006973350703998191,0.07106622016842581
2042,56.46183255989543,6.199182586009583,2.3182916415314985,0.20496919848850204,0.03924737942096257,0.03762136309914028,0.04650051901622554,0.0072742330871815725,0.07432570386499207
2043,57.25653963246344,6.437718399337764,2.400595042317346,0.21762137342950352,0.04053862853380985,0.04055603806618161,0.05150512285583542,0.0073024674043952,0.07771911656928147
2044,58.05124670503146,6.636991089040565,2.4843500197660147,0.2309743978828329,0.041833645331913916,0.04356627639310681,0.05689085838775387,0.0074583915527169095,0.08122522621734136
2045,58.84595377759948,6.810238995165138,2.566250389262705,0.24505198310971193,0.043135544031320805,0.04665171510108626,0.06267754487455157,0.007795817514835834,0.08479136158791747
2046,59.62250933324754,6.957245070746789,2.6443286323446302,0.2596333972051681,0.04444451075206923,0.04980805073401953,0.06886825609358382,0.008132093398726918,0.08838048622676861
2047,60.3990648888956,7.076160303230853,2.7170269626881605,0.2746604958450417,0.045758943850360945,0.05302873803644286,0.07545434392058059,0.008459373472528968,0.09195909656512834
2048,61.17562044454366,7.194384398853998,2.785719081967293,0.29015636658070926,0.04707835363153745,0.056305559892337924,0.08241656203889569,0.008840226739464996,0.09551566427847319
2049,61.95217600019172,7.329359753236062,2.853256935855072,0.30590370381398396,0.04840285386123433,0.05963203562119232,0.08974097204032372,0.00905782728808189,0.09907001500315167
2050,62.72873155583977,7.473404539509119,2.9210222557472614,0.3223854856473946,0.04973090570204941,0.0630050235269471,0.0974284227768818,0.009576039315732185,0.10264509432578409
2051,63.48091196061904,7.619857164818969,2.9891930085361444,0.34687438024857,0.059127179151394316,0.06642294721098614,0.10548735948195542,0.009586284957875517,0.10625060944635861
2052,64.2330923653983,7.768985100303511,3.0578483203597964,0.37221232510992447,0.06857910975463255,0.06988439995531859,0.11392723002618688,0.009931187871513997,0.10989039750227245
2053,64.98527277017757,7.97091131495782,3.131708879842394,0.39797987973548493,0.07803601291290019,0.07338802852639124,0.12275795668154021,0.010194885631640078,0.11360299598301321
2054,65.73745317495684,8.198726951447195,3.21222315933995,0.42454135093738504,0.08749504952942722,0.07693755018666545,0.13201943126627036,0.010652666404906516,0.11743665355011544
2055,66.4896335797361,8.386838927583602,3.2939325119160077,0.451507506978791,0.09695898566310823,0.08053799452181944,0.14176290649081036,0.010877555604002546,0.12137006469905043
2056,67.21187153134618,8.54848373923804,3.373536613332133,0.47880814217522677,0.10642510363539104,0.08418829630164819,0.1520059295547398,0.010838201442607002,0.1253506112408407
2057,67.93410948295626,8.683364332218865,3.4490647609797005,0.5066753534853659,0.115892866676506,0.08788385435021569,0.16274377356583258,0.010813619332649056,0.12934123956016255
2058,68.65634743456634,8.78970955623708,3.518963438211209,0.535348918260288,0.12536384522672928,0.09161809810225598,0.1739567838727707,0.01110176514410324,0.13330842591442882
2059,69.37858538617643,8.894937459991723,3.584612466776611,0.5644729132258297,0.13483963945245458,0.09538303400631272,0.18561237890563476,0.011397178373318502,0.13724068248810914
2060,70.10082333778651,9.016226199095764,3.6488440267996323,0.5935807990998497,0.14431764282299997,0.09917231912722799,0.19768567789434588,0.011247468067484695,0.14115769118779117
2061,70.78814369395056,9.146736901435395,3.713100844388251,0.6238154720921825,0.1537945072928869,0.10298264543266114,0.2101709672700336,0.011784671279500496,0.1450826808171004
2062,71.47546405011461,9.281012109469836,3.7777258555706466,0.6543687325512882,0.16336960467921668,0.10681220155309387,0.2230726432483099,0.012087278003802533,0.14902700506686534
2063,72.16278440627866,9.418256023157541,3.8428285693687734,0.6855699593285263,0.17295253489127316,0.1106595127298919,0.23639751446671475,0.012564400918296349,0.15299599632235014
2064,72.85010476244271,9.607577006751429,3.9130422816752626,0.7170100625557793,0.18254603312442153,0.11452319580413112,0.25015315001242744,0.01275959551479988,0.15702808809999935
2065,73.53742511860678,9.822365667248558,3.989773649288505,0.7490283982276994,0.1921482411691675,0.11840627710020032,0.26438318349364387,0.012919712788393468,0.1611709836762943
2066,74.18539130989937,9.997014123612546,4.067541744371062,0.7819825375095043,0.2017629203376925,0.12231286879191905,0.27914387634356785,0.013359765102760567,0.16540310693356428
2067,74.83335750119197,10.144671878814641,4.143023219024571,0.8155707877678817,0.21139328213201813,0.12624166420338342,0.29444932192345075,0.013814969269930122,0.16967155023909924
2068,75.48132369248457,10.265141151637689,4.214239642166051,0.849850711163333,0.22103736082859982,0.13018825335890152,0.3102864097303284,0.014399659189421885,0.17393902805608139
2069,76.12928988377716,10.356660156406551,4.279634335785929,0.8844010780995547,0.23069538039294935,0.13414654935857906,0.3266244639264819,0.0147627943683411,0.1781718900532033
2070,76.77725607506976,10.446472628135199,4.340568553878159,0.9191987510384931,0.2403638163879186,0.13810929240470687,0.3434180783105747,0.014949142188205419,0.1823584217470876
2071,77.38192371143671,10.551851905689864,4.399867893401318,0.9544576451148278,0.2500421078988708,0.14207072528920517,0.3606316462488808,0.015195111346215033,0.18651805433165602
2072,77.98659134780367,10.666424711263216,4.459014812173177,0.9898806422140543,0.2597318295034806,0.14602778559585755,0.37825264592155605,0.015194199725420032,0.19067418146773993
2073,78.59125898417062,10.784877445561623,4.518398587189056,1.0261400115549435,0.26943117888436796,0.14997877975260912,0.39628091891375217,0.015610428378407159,0.19483870562580707
2074,79.19592662053758,10.906252550899271,4.578146725082862,1.0626611789509217,0.27914533239748707,0.15392236798433734,0.41471952484883357,0.015856537080058485,0.19901741664020522
2075,79.80059425690453,11.07972822358873,4.642909348078636,1.0997985497727263,0.2888706437529792,0.15785732301652125,0.43357253277624785,0.016248963703269403,0.2032490865237086
