"gamma_g","t_peak","gamma_d","CO2_0","N2O_0","thermal_s0","greenland_v0","glaciers_v0","glaciers_s0","antarctic_s0","Q10","CO2_fertilization","CO2_diffusivity","heat_diffusivity","rf_scale_aerosol","climate_sensitivity","thermal_alpha","greenland_a","greenland_b","greenland_alpha","greenland_beta","glaciers_beta0","glaciers_n","anto_alpha","anto_beta","antarctic_gamma","antarctic_alpha","antarctic_mu","antarctic_nu","antarctic_precip0","antarctic_kappa","antarctic_flow0","antarctic_runoff_height0","antarctic_c","antarctic_bed_height0","antarctic_slope","antarctic_lambda","antarctic_temp_threshold"
0.006,2030.0,0.15,279.98984865552103,280.2767254690166,0.04476984236137073,7.511039286870993,0.4450189672464382,0.01581828067662015,-0.04012746992638978,1.2630318962109988,0.3341177577989917,66.79983363123021,3.0260228125719633,1.093161180726409,2.8053680641926455,0.181370745809467,-1.5340429120053711,8.02989972115716,0.0005209447590084175,0.00011292020240596143,0.0009106441122725596,0.594552223360497,0.0004971918068674766,1.8473800356856493,2.3334318155898655,0.27319435401736775,11.075552007035096,0.010411396675192381,0.37231828299882735,0.032806715949845446,1.1585428843574932,1696.9273423252978,98.98579653577706,765.8959363074802,0.0006006979117560535,0.011599547919938509,-15.483401161403885
0.006,2030.0,0.15,280.9297138712241,276.0266989203492,0.04554832157825067,7.207769647221129,0.5293603935277097,0.06737234581294638,-0.017811319258947893,1.1266653610540052,0.3701163145351054,45.71896607565107,2.501557597371995,1.1631613104740532,2.7026013350777016,0.16607698111510985,-2.4759310263240644,8.105994718908569,0.0004623856928044028,5.896038659616426e-5,0.0010710676754142985,0.7731860112013107,0.643786093789773,1.4110257175925087,3.256322529585686,0.23422846662811436,11.998652485336022,0.006867733269037037,0.6937483514508704,0.06971680831461952,1.3324203058523472,1315.086151560701,137.6306646218688,800.9521078696368,0.0006052783066059122,0.015559135519018802,-15.831218460699144
0.006,2030.0,0.15,279.71963185599884,268.2448484256945,0.0016647309683239947,7.3366146670671855,0.4638505989903377,0.05984627020682077,0.014426141128595207,1.247641591413775,0.554351819902679,17.933916726083908,3.2846763563469725,0.8700859684271794,2.6720721258731586,0.13585281834577292,-2.9557138999909767,8.697955342009491,0.00038662333616417945,6.603216567750818e-7,0.0009891594552182126,0.8612357646744111,0.011931623656783862,0.10475431378757981,2.6485578491817634,0.09086711575176515,12.711851003339753,0.006883668043075625,0.9422738781491187,0.05702780800371381,1.321886185516942,1096.9161513834183,82.80505814882194,751.4582770622059,0.0006690883103582565,0.008878777255792752,-15.971427568190023
0.006,2030.0,0.15,279.4285294024094,268.1261442219545,-0.04459770938969431,7.337864415695574,0.48218350392691045,0.014547191712970637,0.05387147519245576,1.085285760763934,0.465649061232166,20.47431238146811,2.47830000052497,1.3068100581672006,3.510186250013737,0.2010178972954719,-1.3355148502560725,7.796937074390429,0.0007851196675684811,4.769673094118773e-5,0.000909332206201296,0.6392168088303383,0.1435138789465367,0.1441739127260032,4.126324874503345,0.19265861997800002,7.683966157675871,0.004827401292446933,1.071599201223247,0.07173622676856915,1.6499989916305973,1201.2845175825753,103.90163278815425,813.6215960614285,0.0006601458101924781,0.005388368622711996,-14.819280454567568
0.006,2030.0,0.15,280.530406399606,271.1315807483781,0.029280940477907816,7.352865950578582,0.39943441912323285,0.041992126947950084,0.036256687392776446,1.179346873278055,0.4048007518293981,33.566234006413644,2.306046334000715,1.2521730672780196,3.172586864896684,0.14484004911953643,-3.787812228146649,8.610516350460697,0.00028656692726351687,2.210034626822537e-6,0.001221063686416233,0.9636481568488573,0.21359971817979406,0.16912647505791978,3.6684584216004557,0.038188594416923016,9.042975185423094,0.011799728290804447,1.1890702420168486,0.0676433568083044,1.5006712764599548,1027.884397578678,117.3047517157122,748.4325266916802,0.0006503922444752894,0.008171162459932248,-14.81983013566892
0.006,2030.0,0.15,278.05677714888117,279.2611921204275,0.04282535023679616,7.184372386822248,0.35593428977087055,-0.00530521693058171,0.04414615204056664,2.860976760030982,0.8912151943973893,10.42843393782709,4.305086296330977,1.083668493789714,3.356531671751218,0.13997429433030179,-1.5637387109419891,7.689142708866313,0.0006886497260121607,4.8783865913424857e-5,0.000855435007978664,0.9037500082349389,0.06517557094301202,1.895920393936508,2.1325056110910663,0.12397424538188462,11.175229772040504,0.009461137729315982,1.4379250024708128,0.07885846093998121,1.5772593779114712,832.5701176647048,114.32567747878038,773.8890369471576,0.0006407278132465451,0.007013963774241378,-15.710799073364823
0.006,2030.0,0.15,278.21499722642784,272.3090510249527,-0.016638608179675565,7.54325807485003,0.476091075989153,-0.032948133008832974,0.046354128543753974,2.035001714326054,0.48745167321920374,32.52644729034914,2.7535881769083885,1.0611369601240273,2.2226457130213393,0.2225801443333808,-2.116230307823865,8.38322020276133,0.0007955909877968591,3.465387247924854e-5,0.0008989156464919241,0.5973359976847307,0.07635663967220567,0.23841721014206324,3.6284433403181255,0.008656967588375034,13.387557986825282,0.010047544371581884,0.8255637762964535,0.045527667115846326,1.5511435011284953,751.9133758279179,91.73270206813793,802.0950089190007,0.0006773841554762996,0.01493423111475544,-15.44079915793546
0.006,2030.0,0.15,280.62485741634805,266.9436929095654,-0.026098219122892206,7.5241406471636285,0.36095119808629544,0.020112855932462387,0.01612071080768906,1.860134792731622,0.511519363148035,39.793218482352046,3.8255308820002574,1.0586836579201813,3.0515554231178714,0.12453708547764276,-3.6204065260440093,8.728311070064876,0.00024072128561767114,7.156335380391399e-5,0.0010502960858724407,0.7728825410235899,0.1922650530591953,1.7783751235649865,3.2245497328522963,0.0016183200084684511,10.595890444837798,0.00639450107562497,1.4241037353797679,0.06366210430294295,1.3612702168534143,1351.1701156321412,131.0290934927589,815.4746459695311,0.0007302685268076589,0.012203771236168516,-15.27206483340516
0.006,2030.0,0.15,278.90583239774384,268.56255197744974,-0.045020070330129135,7.285419431855371,0.36060716515480795,0.056643651565001514,-0.04531125319159451,1.138579669072137,0.25646356356265304,119.8403208154054,4.078910927699432,1.2113007303821075,3.243477807604037,0.15953190084811578,-3.1483668464084227,8.38668586014352,0.00033494057059316017,8.946683252545004e-5,0.001187221731833155,0.9113746425726872,0.09813673650021935,1.5841427307676694,2.5149487772938794,0.04515877612130016,12.87063927850335,0.012154258700052217,1.3905722506892546,0.06848407361486783,1.0319039205817033,1671.5050034152384,128.81489886510164,788.0766011854964,0.0007370993757387325,0.013362552094252429,-14.709018159562616
0.006,2030.0,0.15,280.1234338732164,272.4500588422947,-0.014754070011982716,7.3562493779165505,0.4504601942063745,-0.032821793391180895,0.05456829518180408,1.244586662948879,0.5342212124104294,12.49392314158194,2.632303471098133,1.2546292469813516,3.3810781076813994,0.17494073907941207,-0.8946192942101623,7.670632952767773,0.0009238270245114153,0.00023332309263706725,0.0008462758241580282,0.8106746580624301,0.03643297910127727,1.8710856772815765,4.187378495752561,0.1489113270366032,7.945056785674174,0.009150088728670737,1.439061608215675,0.08411594313554056,0.8936698500903016,1067.0583358226515,75.657722720431,772.1595774911015,0.0006957287214814491,0.008420400417416653,-15.980778024017235
0.006,2030.0,0.15,280.48387311470685,281.7219412567779,-0.030620942943857886,7.441539411987162,0.33313747345228906,0.030443498727950657,0.027324433115164807,1.095006205324169,0.44078931839615804,15.716499927383282,2.3147439425685974,1.3394038005520412,3.288186587560053,0.16173433396077996,-1.3676685706668408,7.451093337668655,0.0004078615653773341,2.525692888837853e-5,0.0010667278163072284,0.6477117771168964,0.03026269452341258,0.5432311617953137,1.447861868813874,0.06054195634863316,9.151554549204448,0.010675939169948367,1.1783714283802298,0.04871463338557952,1.5465335606712758,1285.0513298769722,82.1250842044288,811.7530234996437,0.0007188379658067428,0.011034592493485271,-15.830850613509526
0.006,2030.0,0.15,280.70936482809407,275.7968204086732,-0.03114506183713133,7.303846955162654,0.3959560473910905,0.061897388297092286,0.003958885504453743,1.1856813531623214,0.45834426613801676,17.75270124537531,1.8775231499042366,1.1717185586329968,2.670482728087992,0.2321576057216432,-3.244193445160473,8.58716461902595,0.0002501647270919678,9.780237137575446e-5,0.0011176202575645514,0.6575000523277105,0.07026930393889513,0.9799213222569745,3.5474533324572177,0.1123602756760653,7.925872579653485,0.008034222211430037,1.2808559732135212,0.07671675674542622,1.117647483820409,1333.3062861359283,136.67734394270067,806.744843069957,0.0007025773968843608,0.008237648062535598,-15.241561865855235
0.006,2030.0,0.15,280.79676141374114,270.87614699509766,0.048213818312454075,7.455868763439087,0.3111704149302389,-0.02034722501833985,-0.01238513436392258,3.1697961124166745,0.8309626697960859,15.932750528032209,1.9837514926751694,0.8926498721575031,2.2072640829919616,0.19626916767137884,-1.5386772423014008,8.124703261519468,0.0008132151398669269,0.00010267954869540762,0.0009010076971234717,0.9355526261243204,0.10785504222496543,1.6614210525623472,4.014335222739845,0.06891771164592556,9.313138158428432,0.007639404264506272,1.2101034925678786,0.046352692090029124,1.3490744165735946,743.4130213016842,94.30984832555336,753.3402194566441,0.0007090198754134393,0.022609414721731506,-15.397054047662602
0.006,2030.0,0.15,278.7848236444552,272.26761563683795,-0.042749593435578416,7.4521310537592385,0.49197471532871767,0.01948537981999365,0.0359451856618492,1.3289012078236495,0.4674545062017307,28.652809145487875,2.9016977047398638,1.1575263284426158,2.532609498621718,0.19364234417597578,-2.20845831098289,8.25440999419096,0.000687445099485607,9.707442775026224e-6,0.000994888434792678,0.9438356719694012,0.11164352227834212,0.5378937753270493,3.4410383644784375,0.5764388071246919,7.613628540439787,0.00393515660895712,0.3271318178288787,0.03531701564823152,1.1053123703486805,1071.2716675432237,141.41608540521764,769.9127830648322,0.0006212324415774321,0.010186028477152075,-15.504043564195385
0.006,2030.0,0.15,280.6941255281028,266.15577562618375,0.04615803773265488,7.297359031925535,0.319558268101641,0.04766438528419745,-0.0030224131806277014,1.5065839473438285,0.5903167627358177,22.369165791520217,3.620360781546685,0.9609234501736437,2.5922084115009283,0.16675469791764427,-3.588648927753029,8.750719776544994,0.000395861352921306,4.525088429568585e-6,0.000984329415743638,0.751414990928803,0.05559763179911516,0.6354900320212459,2.4178628591026863,0.20414559047455666,12.549014405406504,0.010258907976176696,0.5628415075653901,0.03540932490535157,0.8393173359732883,1242.1552652408352,71.14342931572445,807.8826639117394,0.0007300566921372922,0.008930189842502725,-16.357657651991612
0.006,2030.0,0.15,280.8422599933662,281.7465955970965,-0.01753336876641362,7.520727908129327,0.3772922386047016,0.0013224221639652025,-0.031431434257059215,1.0107509584731684,0.48636755840054485,16.540493031329916,2.5091572756354794,1.3438643099687515,3.8178530045054218,0.15941387303972376,-1.1833119766906657,7.91479240502584,0.0007686390506229314,0.00016975725550423917,0.0009772837183536164,0.7875996593801078,0.062226020827258255,1.1259483457672292,0.8629013933695715,0.2110752517661703,10.424195767828472,0.006105155667933713,1.2565948774050881,0.06299792677218095,1.4056277503230612,1132.103151725022,132.7367974006353,740.6438642439834,0.0006604075527401013,0.01603035377730563,-14.913332501210252
0.006,2030.0,0.15,280.5798398141011,267.1167587016593,-0.04593639382702288,7.5393466902284825,0.3448078596829223,0.0560554952360883,-0.02291581790471566,1.4717186885351226,0.5674727027702684,21.97921591668371,3.605138588928996,1.223419620298929,3.56118369516785,0.1602623895513188,-2.030342061752208,8.195368639988871,0.0005282915526408601,1.4716405018050622e-5,0.001222188229765772,0.9290042130446498,0.18924455625463588,0.8507558318881748,3.693249069485511,0.01526567768096326,12.248638788839816,0.00650715683198352,1.2345819940274647,0.04492032197554397,1.6457691239868761,973.0473993902516,66.93909659421557,764.1273198216544,0.0007016615116049211,0.005480932913274603,-15.175633577909643
0.006,2030.0,0.15,278.68961999338626,268.39020234825574,0.04318812712111199,7.2005159593995325,0.4643926541267785,0.029103615122362574,0.03526030631600099,1.1289723886875254,0.531469771849353,13.016560786150098,1.5591548624440752,0.5070177769372233,1.7783139766855345,0.242801573744178,-1.4419747923417843,7.978594150382406,0.0007303958940678859,0.00012680825891478562,0.0007176880422779881,0.8436161838561895,0.591457725772665,0.3237711959182434,1.6108632636998617,0.08736361913677748,10.052822696925466,0.007108895263931394,1.1641601687757042,0.07076867625551019,1.3113040793107105,1339.0280823451023,83.0739291367387,772.9420384093305,0.0006670546694606277,0.008898539709041163,-16.12997996554419
0.006,2030.0,0.15,280.9952707700895,275.3890591091864,0.041747788800487254,7.479560149952902,0.3519734781719143,0.03891169720781553,-0.04234131460449268,1.4147603026022058,0.3570439578207507,198.10945673872376,2.8925515448574357,1.2881627890885659,3.9648094424882623,0.16320531702529248,-1.1462598298394209,7.763527686895989,0.0005171306142115764,0.00022672724822490038,0.0010256035482686993,0.6173430356911915,0.9683621005894049,1.0665176371292664,4.190918760261411,0.008483264407353128,11.435865928345304,0.004681873354130984,1.3094585714383662,0.06844124231949447,0.9505405475921334,1275.3916473164663,84.32552615085821,742.9496528425726,0.0007216747461096616,0.007009476906748755,-15.581833261516683
0.006,2030.0,0.15,280.00572332325936,277.91179554723766,0.046911649883372056,7.4529719016665235,0.36431291305606933,0.023298536920468384,-0.017391974418351865,1.2220724163126655,0.2773935645497774,150.31950710482462,3.023995556594371,1.377992027090758,4.203911604124686,0.17452542309306215,-3.56000053071522,8.175607809094918,0.0002879962547210432,8.034349666700808e-7,0.0010820582827328323,0.5924362210109339,0.022868872742310725,0.6208189751679508,2.701451063671709,0.02727057184199527,12.39553363817345,0.007947928785967357,1.0063066777488199,0.06117854884656757,1.5539407060489518,1700.193660774618,122.15717770723528,759.1066212517309,0.0006457895388312316,0.00670470554439744,-16.18004910658055
0.006,2030.0,0.15,280.7006105848765,267.6901763496955,-0.020715975033790898,7.2652540984119955,0.31249423718276265,-0.0034471800536836545,-0.03127473730522945,1.2302184967358463,0.5107959083992193,10.882445866602811,2.206814889286063,1.3789982428902559,3.135093254060081,0.20028191406841686,-2.1265292280849577,8.012148604097318,0.0006674267333814815,1.386112801933235e-6,0.0009864405252319986,0.8497332251690128,0.03243379648000245,1.7073515922868423,2.054850127087286,0.36960993299512424,11.96560638983186,0.005554674068854305,1.3531664736919302,0.07635568646567453,1.6722524362250015,1781.5588011304628,91.27205874117048,759.8158721927691,0.0006055885153760819,0.0048358432060413275,-15.938515919103404
0.006,2030.0,0.15,280.4140568180338,269.1325170988602,0.02219155024385137,7.405388937785759,0.4340664187300692,0.054490777959662826,0.027009149971762125,1.542147952688095,0.630299436990376,21.03324277707365,3.1048221149954336,1.1421368669660144,3.1293718361326492,0.15081803767170704,-3.3422008017644824,8.505830700344479,0.0002651875031111218,4.779218705335845e-5,0.0009968843229098362,0.8737391266334894,0.6212324123947154,0.3833841972318306,3.8328002508480763,0.12609542056483233,8.62910161766856,0.0044670498271675565,0.8156100105255718,0.04736669212636591,1.672086758446362,1333.8967515605746,80.89934918593808,751.4294867842409,0.0006309662530280711,0.011195268712511933,-15.905926933926349
0.006,2030.0,0.15,280.8050699372242,280.42737909591835,-0.043193511590083444,7.3255212939036936,0.35487749052935513,0.016786030302919478,0.05520259637305699,1.1235326499048433,0.33103226784941653,122.32420169256967,2.751637644688679,1.0117726875502082,2.698963112024708,0.19728907182381983,-2.3727423860641994,8.38420626508799,0.0005856164961196386,2.8894435743846975e-6,0.0008786229641099351,0.711958563556405,0.08283837269665252,1.1213407581844075,4.043263398951399,0.5535048620716018,10.156056306405135,0.012466777973676697,0.22372606950315185,0.06964516900539512,0.6947428089168589,1668.8861468669213,84.04473495728611,807.6656574444663,0.0005710230691824798,0.01120630098154216,-15.11525779236139
0.006,2030.0,0.15,279.27104749801106,264.086285323934,0.037728650838634935,7.197404931465926,0.3585194610413389,0.05186525459361817,0.04393041887672192,1.6640242603430686,0.6627223012499227,17.69777865947687,2.550756903301743,1.0334036482166706,2.6281017547200456,0.1953641503925489,-2.4127139927851227,8.193610473990605,0.0006836204381809542,2.1624831160974785e-6,0.0010633250880631882,0.7000575813528163,0.41426127936455825,1.516802227028712,3.982798055330958,0.14224459987725052,13.16186674163255,0.011649411503266652,0.3096358999863936,0.06656253634422636,1.4127913796196074,1169.5619916167786,50.77579752213846,748.2589273016866,0.0005232191655107148,0.011258555090000934,-16.0301685194282
0.006,2030.0,0.15,280.79751614379165,268.6610162967422,-0.021640825716432638,7.464297121772265,0.4041265525246807,5.993346352526014e-5,0.04546651821552477,1.2966481114982296,0.5283036556681925,35.942421081253165,3.104393520145696,1.2364233331298018,4.219137780525967,0.1360888402600558,-1.1521464674347164,7.9036804096326705,0.0008159884513781635,0.00013065952649804328,0.001001270037797895,0.9532157680191513,0.056103149850515864,1.1612091983925077,2.9303683019885223,0.11308711377335696,11.836985488823744,0.014274522126088374,1.1882711221469289,0.06799994250602763,1.121867389478671,1273.2610665513214,105.08065309162777,745.9348718849134,0.0006811777009044512,0.008474555501381743,-15.352985702967388
0.006,2030.0,0.15,280.1120176413061,271.53735069999124,-0.03526342081025475,7.338565024026262,0.32048234095784056,-0.003980726288174198,0.03216890991042229,1.2116718458673925,0.5139924018671402,23.542243053705345,3.94327585656586,1.2486601645765392,3.8738047676541085,0.15429101960998476,-0.8197619143435358,7.57034866233915,0.000825485020249995,0.0003826406576862211,0.0010457262915228344,0.8968288001024126,0.007860773626901579,1.6962864275903968,3.619207437884569,0.3848753519774473,10.782301364191598,0.0033021260389953966,1.3127269366589416,0.0695598950561286,1.7832446133025934,1639.6772505752404,126.35696131547962,766.5302790165358,0.0006128561211042361,0.00841116899982763,-15.598010597555538
0.006,2030.0,0.15,280.3378701707798,264.45774102516947,-0.04437263483700751,7.2485324196704,0.5148126444206935,-0.02156674027877727,0.0345185534275709,1.1531032979463165,0.59968149079606,11.075607060275852,3.020894492689897,1.2089841356962439,3.3230300545626266,0.192212036312676,-3.941445892224249,7.968441966143385,0.0002345546722380839,9.87203187064322e-6,0.0009128805792666341,0.8836042319185099,0.03230678493733394,0.658374266879446,3.150391424642595,0.11481258081167572,12.10220467251417,0.00882721429652234,1.0557018803217022,0.06380204967209675,1.5921338037711033,810.0140035554764,105.01812571022629,785.1656029622759,0.0006562827405680086,0.01597244378985914,-16.17239239316111
0.006,2030.0,0.15,280.9465242439704,271.17831561655487,-0.005229585272947543,7.198642881533424,0.36105151958542414,0.0405037686432115,0.02869679897131467,1.0801229505890038,0.4919380028693262,16.00993837926678,3.9156162863398247,1.2372882780961896,3.5798601932686736,0.15410890802600957,-3.635875340501895,8.52004053962424,0.000403925152007522,1.5188568210235181e-5,0.0011342452995838927,0.7716684971347371,0.05415293318755378,1.080187779075071,2.402345812028696,0.5258993665543927,9.98729273284607,0.004050629441597778,1.4903178175925895,0.08383029171285236,1.5539426541282364,803.8364539792434,107.59048869865752,760.2816100399998,0.000625993544956342,0.012718922555586898,-16.19952512203468
0.006,2030.0,0.15,280.8109711898566,267.4241655561681,0.0012729446372064133,7.453799186867451,0.44495416441364327,-0.008706709606380612,-0.012048633294708098,1.2540964003744894,0.41770342551076994,45.198920137755714,3.28256159281395,1.1141993407346833,3.222646736990942,0.1728642440395909,-1.7439165022829712,7.8742012947089774,0.0005146176896962293,1.4552720017801985e-5,0.0008839808082166109,0.6823010826858643,0.10156678071892244,0.8185735428980855,1.7995840929166216,0.031787788625536904,7.512686528980565,0.004576017182222913,1.0936524814271493,0.07702583714245573,1.4537325513563906,1791.1947747071724,116.2193816643128,787.5071643519299,0.0006427292116397884,0.00702796367707749,-15.65752837992584
0.006,2030.0,0.15,280.8093530419829,268.25718874735986,-0.00927244828939652,7.22109131347035,0.35412361121278535,0.04716628101487916,-0.046863766383482316,1.0201415697726317,0.4682783528485016,21.821567028374133,4.018488658672494,1.1837269795852963,3.3638145457198516,0.12160525239109987,-2.776764369761552,8.332184580779918,0.00046929206162841424,4.0115809477226295e-5,0.0011324485203862856,0.9727885899391644,0.02853182379400085,0.32443332579024925,1.2233412950435796,0.12939590221807717,12.009064806781742,0.013609986327754248,0.6069202690687201,0.05633566217028963,1.5214501935205593,1660.6819722212397,95.21412803868712,798.3755107200087,0.0006258455427296687,0.014071494210645961,-15.37123013252784
0.006,2030.0,0.15,280.7896950601458,265.9309105423484,0.015907187132613798,7.30919012495544,0.3760545489813539,0.03378444811029923,-0.005600077608762464,1.4472055180169379,0.4663355000969532,18.35411138844057,2.7251401772629067,1.1714722300575198,2.4287343090224893,0.1828923448048288,-3.8490583651129606,7.642565347024624,0.00023836941497843776,7.107708636249292e-6,0.0011572153952142364,0.855634496627796,0.16006949918371835,1.1129472965155933,3.924657792823419,0.1362162893056872,7.921649608160596,0.0071036143288271715,1.3426962007397358,0.060633320582116616,1.633913247579814,1250.5526706194928,86.48529220513481,759.1236253332725,0.0006645826203202411,0.011687672021692335,-16.28793912665792
0.006,2030.0,0.15,280.86766589149295,264.11066832885757,0.0406755372831467,7.370707953936087,0.4039814364498146,0.07697119731479103,-0.03502555781897187,1.0106064549485845,0.26163927073448745,173.9442420473586,3.484473170957298,1.039049638297808,2.9179689373266964,0.17621069400440478,-2.901742882666537,8.48709580594392,0.0004038517842657422,1.3535133719411859e-5,0.0009690544886247906,0.7671290970627301,0.21043238751192733,0.5648691229341335,4.1557894586071,0.008323525070198137,13.382455429855812,0.010593950389017899,1.297225390750556,0.04909001494010852,1.465338171787034,1956.781574753037,122.0767654748548,777.2000493063464,0.0007223939571434999,0.005479866361770268,-15.970807851318312
0.006,2030.0,0.15,280.93279930972824,276.10603093220317,-0.0459545280878577,7.369084894873399,0.4170514958384801,0.0671589266645931,-0.01371652676470633,1.3885939984549989,0.4697540671370771,27.411084562717043,2.8920210440082212,0.9416158546361276,2.392469614860625,0.1618098937789504,-0.7370397442232388,7.6112058010239885,0.0009666231045588119,0.0003007113644914386,0.0009872125370281046,0.9826451658191029,0.1191331691846257,1.406128230641772,2.078647384553235,0.10927804072413017,11.252262427237175,0.009695892423599257,0.7004215692734298,0.08190258839315986,0.7792337479831799,1049.3043690832935,95.34315878179358,764.8116505489176,0.0006466062188277855,0.007101085312875776,-16.217938397018077
0.006,2030.0,0.15,280.8622732592461,265.2207202714609,0.007030456414483979,7.336384687293302,0.36955269562226084,0.05272863060532351,-0.005486919109187176,1.8679038264857446,0.5787791040362349,26.049752715362967,3.205797922226202,0.7689990089256653,1.866401386203404,0.14950246600118883,-3.59346638203955,8.788786290717722,0.0004672314272440826,3.064845978410581e-5,0.0009955663401899901,0.9411165505103225,0.7083249051773846,0.4912254555854804,1.8670982107574656,0.010316573444492144,11.124903933371463,0.00689028922929206,0.5352313629626275,0.0324128962493772,1.7133910540270447,1141.9378713295982,68.8991515822556,798.2282692807473,0.0006389915798049319,0.0097578701669779,-16.39064830473368
0.006,2030.0,0.15,279.169394284633,275.87129692601803,-0.04497384853707953,7.303556117744443,0.32849646238547703,-0.00423926087564312,0.05218470864033391,1.1236536064100182,0.2792489017202118,155.3524501178211,3.84657292985002,1.1168285293162383,3.227660274130004,0.15908065261937238,-1.45605525772213,7.804922200785513,0.0005709209985857378,0.00014160341188428866,0.0009298738033895652,0.8852233211141797,0.635243797193559,1.8155608718529557,2.6172283232531215,0.001793460664286378,7.280550858779939,0.012381275782472752,0.8843898332383849,0.07428613778670566,0.811250884776207,854.5048242184181,76.64681863648784,759.4838093737621,0.0006824174944524258,0.0065712130808059386,-15.439052914637353
0.006,2030.0,0.15,280.92522625412323,267.49798308468957,0.03098682267415446,7.433954295614627,0.39535466520337154,-0.04578068879837258,-0.04130955280681174,2.158061885741134,0.8025612079996236,13.252897838989702,2.620900826036963,0.7086118075440642,1.8393856328831584,0.22348922313569497,-1.7308180523706131,8.234564664875029,0.0007879790123462966,0.00011226947027479252,0.0008079407649371831,0.5526894703481631,0.18595655647472037,0.8835546932159205,3.9786945580574624,0.024362119087830682,12.87252824093144,0.007598023406799508,1.2608134016540586,0.05645263447163363,1.512745226858389,933.9377732982311,93.325514663531,798.8735226508841,0.0007063676665990007,0.014951031798721412,-15.877218426719573
0.006,2030.0,0.15,280.44763959313985,279.22934425609697,-0.03257717104992218,7.400708548657348,0.4124274410314249,-0.029790608515730874,0.024495162575940956,3.333816280787176,0.8312603181005648,19.642086999143796,2.1575165783209878,1.0663690633328435,2.4999915598246525,0.18605917544727027,-2.2430381604591845,8.22874842847486,0.0005045946578961166,7.396131699848555e-5,0.0008938365367085593,0.8932257044691199,0.009615518061781392,0.09022722862119943,4.2271323781413,0.43573627135572557,7.57772939866103,0.006769321886160945,1.0818804206385626,0.07217300334688902,1.6718082709080657,1246.340095331724,72.88809040525612,779.7404303122047,0.0006574454854292577,0.01415135418706136,-15.839288718556732
0.006,2030.0,0.15,280.4908685760372,272.0266018734434,0.035034115183222976,7.381884932218075,0.49904139110131457,0.008975155036682246,0.05078315149526904,1.0337939278399848,0.4479847693480264,20.43470896478444,2.9665378786719185,1.0278790467656154,2.883433231683357,0.18711241624528094,-1.6296105528712475,8.052866855064835,0.0006478431357214168,4.824276457150633e-6,0.0008778960891457592,0.7487379044896825,0.13490796384617676,1.2384328553086357,3.132452287876555,0.3197581298923297,13.287795030361346,0.010732995912275878,0.13135223458073633,0.07684638078940534,1.2285452648638029,1586.491762912256,74.9944867205101,782.5749147459006,0.0005085173162368491,0.01298746952923553,-15.86992348200124
0.006,2030.0,0.15,279.81962665522167,279.79236691196365,0.01184941802789288,7.339057775744494,0.34690762694157307,-0.012868982497078085,-0.012715851652162524,1.3829690098709082,0.5670625266732875,14.00610345243116,3.978560804466899,1.161121539418517,3.517962359791378,0.14360551009277406,-1.7503003573780878,8.066639697735248,0.0007594477383756661,1.3224615273223948e-5,0.0008369936853273247,0.6772891835296974,0.2047158186211481,0.4829063143026049,3.3784843712567385,0.044573515096413725,9.736498234414425,0.004254903858227398,1.1590157113913708,0.07772211982867405,1.175439238998433,1648.0496003405815,139.22755783808017,775.5712153437838,0.0006711707034756725,0.004469926286153176,-16.229890709088636
0.006,2030.0,0.15,279.044274495673,266.67250781702637,-0.0013931849409179321,7.278994013755774,0.43799135334397266,0.03771228232290944,-0.03031054370797143,1.0111401546322725,0.4356274537606972,25.123374209241643,2.9780596888011113,1.1353126422160664,2.8140415395545295,0.1866493237233331,-1.0788421910391128,7.646518451207169,0.0009301606688999878,5.0854855878707274e-5,0.00104735419008148,0.654659348869723,0.4782508448189588,1.3270809703560695,3.1712452493052585,0.013796628331084863,9.58854222809446,0.007419876858565551,0.6642359045186754,0.057645926569199896,1.5428142555183382,1097.7300817333437,78.29021722859721,807.81428613819,0.0006307817146306148,0.013820773292780206,-14.35494936828776
0.006,2030.0,0.15,280.69489143270624,268.04557293953377,-0.04593682515026959,7.294720621052634,0.3112409583335761,-0.019476811579415887,-0.041612766599135556,1.8801715755935349,0.6005701475022983,22.362531054248848,2.3025134354691743,1.0435432987289155,2.505314094439557,0.14679720660850898,-1.6134571386437588,7.962870699813776,0.0009591617834078186,6.806305933889662e-6,0.0007817982072004082,0.9578715217479775,0.11088086186227689,0.1119947878807723,2.7178182139018308,0.28666512664957,12.23812207648527,0.006926368721241612,0.16494038264823482,0.05111723732137588,1.6269971952399287,1331.4087992228908,93.8363826083822,783.4965321790282,0.0005396945909669092,0.013167887198723156,-15.632904975831126
0.006,2030.0,0.15,280.66237467571295,276.316859598621,-0.03891585206423727,7.360341719181191,0.46625674946502715,-0.02984062743695188,-0.002317536709931423,1.7749853469521146,0.6427889310123517,16.162744122788524,3.1230774661276173,0.8736766717476953,2.232924330271604,0.17761939100733115,-3.3065522034910684,8.416647807363887,0.0002581987446951962,7.530503480665671e-5,0.0008082138739503806,0.8315555807142374,0.13548398423820976,0.49092236527838734,2.1456198812059672,0.025395721420113707,7.765187757641109,0.014136559887075097,1.0614294086901728,0.07195580557545347,1.33379451286752,2037.5262442160383,128.55506695982334,749.7715601456715,0.0006401763765076456,0.01745069603997972,-15.395064302258575
